From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
111679	P62333	reviewed	PRS10_HUMAN	26S proteasome regulatory subunit 10B (26S proteasome AAA-ATPase subunit RPT4) (Proteasome 26S subunit ATPase 6) (Proteasome subunit p42)	PSMC6 SUG2	Homo sapiens (Human)	389
114008	O75936	reviewed	BODG_HUMAN	Gamma-butyrobetaine dioxygenase (EC 1.14.11.1) (Gamma-butyrobetaine hydroxylase) (Gamma-BBH) (Gamma-butyrobetaine,2-oxoglutarate dioxygenase)	BBOX1 BBH BBOX	Homo sapiens (Human)	387
114561	Q13287	reviewed	NMI_HUMAN	N-myc-interactor (Nmi) (N-myc and STAT interactor)	NMI	Homo sapiens (Human)	307
119731	Q9NZJ6	reviewed	COQ3_HUMAN	Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3-demethylubiquinol 3-O-methyltransferase) (EC 2.1.1.64) (Polyprenyldihydroxybenzoate methyltransferase) (EC 2.1.1.114)	COQ3 UG0215E05	Homo sapiens (Human)	369
122408	O95544	reviewed	NADK_HUMAN	NAD kinase (EC 2.7.1.23) (Poly(P)/ATP NAD kinase)	NADK	Homo sapiens (Human)	446
118179	Q9Y5P8	reviewed	P2R3B_HUMAN	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta (PP2A subunit B isoform PR48) (Protein phosphatase 2A 48 kDa regulatory subunit)	PPP2R3B PPP2R3L	Homo sapiens (Human)	575
121922	Q9GZT8	reviewed	NIF3L_HUMAN	NIF3-like protein 1 (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 1 protein)	NIF3L1 ALS2CR1 MDS015 My018	Homo sapiens (Human)	377
120105	Q9NX47	reviewed	MARH5_HUMAN	E3 ubiquitin-protein ligase MARCHF5 (EC 2.3.2.27) (Membrane-associated RING finger protein 5) (Membrane-associated RING-CH protein V) (MARCH-V) (Mitochondrial ubiquitin ligase) (MITOL) (RING finger protein 153) (RING-type E3 ubiquitin transferase MARCHF5)	MARCHF5 MARCH5 RNF153	Homo sapiens (Human)	278
106931	O43681	reviewed	GET3_HUMAN	ATPase GET3 (EC 3.6.-.-) (Arsenical pump-driving ATPase) (Arsenite-stimulated ATPase) (Guided entry of tail-anchored proteins factor 3, ATPase) (Transmembrane domain recognition complex 40 kDa ATPase subunit) (hARSA-I) (hASNA-I)	GET3 ARSA ASNA1 TRC40	Homo sapiens (Human)	348
119389	Q9P2A4	reviewed	ABI3_HUMAN	ABI gene family member 3 (New molecule including SH3) (Nesh)	ABI3 NESH	Homo sapiens (Human)	366
110678	O94972	reviewed	TRI37_HUMAN	E3 ubiquitin-protein ligase TRIM37 (EC 2.3.2.27) (Mulibrey nanism protein) (RING-type E3 ubiquitin transferase TRIM37) (Tripartite motif-containing protein 37)	TRIM37 KIAA0898 MUL POB1	Homo sapiens (Human)	964
117637	Q9UH77	reviewed	KLHL3_HUMAN	Kelch-like protein 3	KLHL3 KIAA1129	Homo sapiens (Human)	587
116238	Q16630	reviewed	CPSF6_HUMAN	Cleavage and polyadenylation specificity factor subunit 6 (Cleavage and polyadenylation specificity factor 68 kDa subunit) (CPSF 68 kDa subunit) (Cleavage factor Im complex 68 kDa subunit) (CFIm68) (Pre-mRNA cleavage factor Im 68 kDa subunit) (Protein HPBRII-4/7)	CPSF6 CFIM68	Homo sapiens (Human)	551
117093	Q9ULA0	reviewed	DNPEP_HUMAN	Aspartyl aminopeptidase (EC 3.4.11.21)	DNPEP ASPEP DAP	Homo sapiens (Human)	485
116627	P49902	reviewed	5NTC_HUMAN	Cytosolic purine 5'-nucleotidase (EC 3.1.3.5) (EC 3.1.3.99) (Cytosolic 5'-nucleotidase II) (cN-II) (Cytosolic IMP/GMP-specific 5'-nucleotidase) (Cytosolic nucleoside phosphotransferase 5'N) (EC 2.7.1.77) (High Km 5'-nucleotidase)	NT5C2 NT5B NT5CP PNT5	Homo sapiens (Human)	561
121341	Q9NRY6	reviewed	PLS3_HUMAN	Phospholipid scramblase 3 (PL scramblase 3) (Ca(2+)-dependent phospholipid scramblase 3)	PLSCR3	Homo sapiens (Human)	295
117997	O43617	reviewed	TPPC3_HUMAN	Trafficking protein particle complex subunit 3 (BET3 homolog)	TRAPPC3 BET3 CDABP0066	Homo sapiens (Human)	180
110978	Q02818	reviewed	NUCB1_HUMAN	Nucleobindin-1 (CALNUC)	NUCB1 NUC	Homo sapiens (Human)	461
121959	Q9H972	reviewed	CN093_HUMAN	Uncharacterized protein C14orf93	C14orf93	Homo sapiens (Human)	538
107289	P55212	reviewed	CASP6_HUMAN	Caspase-6 (CASP-6) (CSP-6) (EC 3.4.22.59) (Apoptotic protease Mch-2) [Cleaved into: Caspase-6 subunit p18 (Caspase-6 subunit p20); Caspase-6 subunit p11 (Caspase-6 subunit p10)]	CASP6 MCH2	Homo sapiens (Human)	293
106958	P18848	reviewed	ATF4_HUMAN	Cyclic AMP-dependent transcription factor ATF-4 (cAMP-dependent transcription factor ATF-4) (Activating transcription factor 4) (Cyclic AMP-responsive element-binding protein 2) (CREB-2) (cAMP-responsive element-binding protein 2) (Tax-responsive enhancer element-binding protein 67) (TaxREB67)	ATF4 CREB2 TXREB	Homo sapiens (Human)	351
129863	O43379	reviewed	WDR62_HUMAN	WD repeat-containing protein 62	WDR62 C19orf14	Homo sapiens (Human)	1518
126367	Q96M27	reviewed	PRRC1_HUMAN	Protein PRRC1 (Proline-rich and coiled-coil-containing protein 1)	PRRC1	Homo sapiens (Human)	445
120027	Q96PV7	reviewed	F193B_HUMAN	Protein FAM193B	FAM193B IRIZIO KIAA1931	Homo sapiens (Human)	902
122501	Q9BQD3	reviewed	KXDL1_HUMAN	KxDL motif-containing protein 1	KXD1 C19orf50	Homo sapiens (Human)	176
106868	P36406	reviewed	TRI23_HUMAN	E3 ubiquitin-protein ligase TRIM23 (EC 2.3.2.27) (ADP-ribosylation factor domain-containing protein 1) (GTP-binding protein ARD-1) (RING finger protein 46) (RING-type E3 ubiquitin transferase TRIM23) (Tripartite motif-containing protein 23)	TRIM23 ARD1 ARFD1 RNF46	Homo sapiens (Human)	574
109472	P31249	reviewed	HXD3_HUMAN	Homeobox protein Hox-D3 (Homeobox protein Hox-4A)	HOXD3 HOX1D HOX4A	Homo sapiens (Human)	432
119239	Q04323	reviewed	UBXN1_HUMAN	UBX domain-containing protein 1 (SAPK substrate protein 1) (UBA/UBX 33.3 kDa protein)	UBXN1 SAKS1	Homo sapiens (Human)	297
118164	Q96HU1	reviewed	SGSM3_HUMAN	Small G protein signaling modulator 3 (Merlin-associated protein) (RUN and TBC1 domain-containing protein 3) (Rab-GTPase-activating protein-like protein) (RabGAPLP)	SGSM3 MAP RABGAPLP RUTBC3	Homo sapiens (Human)	749
127387	O95045	reviewed	UPP2_HUMAN	Uridine phosphorylase 2 (UPase 2) (UrdPase 2) (EC 2.4.2.3)	UPP2	Homo sapiens (Human)	317
114089	Q9Y6K9	reviewed	NEMO_HUMAN	NF-kappa-B essential modulator (NEMO) (FIP-3) (IkB kinase-associated protein 1) (IKKAP1) (Inhibitor of nuclear factor kappa-B kinase subunit gamma) (I-kappa-B kinase subunit gamma) (IKK-gamma) (IKKG) (IkB kinase subunit gamma) (NF-kappa-B essential modifier)	IKBKG FIP3 NEMO	Homo sapiens (Human)	419
136105	Q8N4C7	reviewed	STX19_HUMAN	Syntaxin-19	STX19	Homo sapiens (Human)	294
128629	Q86V42	reviewed	F124A_HUMAN	Protein FAM124A	FAM124A	Homo sapiens (Human)	546
116198	Q15834	reviewed	CC85B_HUMAN	Coiled-coil domain-containing protein 85B (Hepatitis delta antigen-interacting protein A) (Delta-interacting protein A)	CCDC85B DIPA	Homo sapiens (Human)	202
120252	Q5VWN6	reviewed	TASO2_HUMAN	Protein TASOR 2	TASOR2 C10orf18 FAM208B KIAA2006	Homo sapiens (Human)	2430
111867	Q99708	reviewed	CTIP_HUMAN	DNA endonuclease RBBP8 (EC 3.1.-.-) (CtBP-interacting protein) (CtIP) (Retinoblastoma-binding protein 8) (RBBP-8) (Retinoblastoma-interacting protein and myosin-like) (RIM) (Sporulation in the absence of SPO11 protein 2 homolog) (SAE2)	RBBP8 CTIP	Homo sapiens (Human)	897
114242	Q9UJX2	reviewed	CDC23_HUMAN	Cell division cycle protein 23 homolog (Anaphase-promoting complex subunit 8) (APC8) (Cyclosome subunit 8)	CDC23 ANAPC8	Homo sapiens (Human)	597
125388	Q9BXJ1	reviewed	C1QT1_HUMAN	Complement C1q tumor necrosis factor-related protein 1 (G protein-coupled receptor-interacting protein) (GIP)	C1QTNF1 CTRP1 UNQ310/PRO353	Homo sapiens (Human)	281
120307	Q9H892	reviewed	TTC12_HUMAN	Tetratricopeptide repeat protein 12 (TPR repeat protein 12)	TTC12	Homo sapiens (Human)	705
107316	Q13191	reviewed	CBLB_HUMAN	E3 ubiquitin-protein ligase CBL-B (EC 2.3.2.27) (Casitas B-lineage lymphoma proto-oncogene b) (RING finger protein 56) (RING-type E3 ubiquitin transferase CBL-B) (SH3-binding protein CBL-B) (Signal transduction protein CBL-B)	CBLB RNF56 Nbla00127	Homo sapiens (Human)	982
120230	Q8IWZ3	reviewed	ANKH1_HUMAN	Ankyrin repeat and KH domain-containing protein 1 (HIV-1 Vpr-binding ankyrin repeat protein) (Multiple ankyrin repeats single KH domain) (hMASK)	ANKHD1 KIAA1085 MASK VBARP PP2500	Homo sapiens (Human)	2542
115899	O75525	reviewed	KHDR3_HUMAN	KH domain-containing, RNA-binding, signal transduction-associated protein 3 (RNA-binding protein T-Star) (Sam68-like mammalian protein 2) (SLM-2) (Sam68-like phosphotyrosine protein)	KHDRBS3 SALP SLM2	Homo sapiens (Human)	346
110137	P07195	reviewed	LDHB_HUMAN	L-lactate dehydrogenase B chain (LDH-B) (EC 1.1.1.27) (LDH heart subunit) (LDH-H) (Renal carcinoma antigen NY-REN-46)	LDHB	Homo sapiens (Human)	334
118913	Q6IBW4	reviewed	CNDH2_HUMAN	Condensin-2 complex subunit H2 (Chromosome-associated protein H2) (hCAP-H2) (Kleisin-beta) (Non-SMC condensin II complex subunit H2)	NCAPH2 CAPH2	Homo sapiens (Human)	605
115758	Q16206	reviewed	ENOX2_HUMAN	Ecto-NOX disulfide-thiol exchanger 2 (APK1 antigen) (Cytosolic ovarian carcinoma antigen 1) (Tumor-associated hydroquinone oxidase) (tNOX) [Includes: Hydroquinone [NADH] oxidase (EC 1.-.-.-); Protein disulfide-thiol oxidoreductase (EC 1.-.-.-)]	ENOX2 COVA1	Homo sapiens (Human)	610
116247	O94993	reviewed	SOX30_HUMAN	Transcription factor SOX-30	SOX30	Homo sapiens (Human)	753
122140	Q9BRR9	reviewed	RHG09_HUMAN	Rho GTPase-activating protein 9 (Rho-type GTPase-activating protein 9)	ARHGAP9	Homo sapiens (Human)	750
124606	Q8IVL1	reviewed	NAV2_HUMAN	Neuron navigator 2 (EC 3.6.4.12) (Helicase APC down-regulated 1) (Pore membrane and/or filament-interacting-like protein 2) (Retinoic acid inducible in neuroblastoma 1) (Steerin-2) (Unc-53 homolog 2) (unc53H2)	NAV2 HELAD1 KIAA1419 POMFIL2 RAINB1 STEERIN2	Homo sapiens (Human)	2488
106672	P63010	reviewed	AP2B1_HUMAN	AP-2 complex subunit beta (AP105B) (Adaptor protein complex AP-2 subunit beta) (Adaptor-related protein complex 2 subunit beta) (Beta-2-adaptin) (Beta-adaptin) (Clathrin assembly protein complex 2 beta large chain) (Plasma membrane adaptor HA2/AP2 adaptin beta subunit)	AP2B1 ADTB2 CLAPB1	Homo sapiens (Human)	937
122894	Q9H9D4	reviewed	ZN408_HUMAN	Zinc finger protein 408 (PR domain zinc finger protein 17)	ZNF408 PFM14 PRDM17	Homo sapiens (Human)	720
127746	Q05D60	reviewed	DEUP1_HUMAN	Deuterosome assembly protein 1 (Coiled-coil domain-containing protein 67)	DEUP1 CCDC67	Homo sapiens (Human)	604
114028	Q13620	reviewed	CUL4B_HUMAN	Cullin-4B (CUL-4B)	CUL4B KIAA0695	Homo sapiens (Human)	913
112040	Q96AT9	reviewed	RPE_HUMAN	Ribulose-phosphate 3-epimerase (EC 5.1.3.1) (Ribulose-5-phosphate-3-epimerase)	RPE HUSSY-17	Homo sapiens (Human)	228
35520	P42840	reviewed	YN60_YEAST	Uncharacterized membrane protein YNL320W	YNL320W N0342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	284
4312347	Q8TGN3	reviewed	YJ77A_YEAST	Uncharacterized protein YJL077W-A	YJL077W-A	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	28
36783	P40031	reviewed	SPO73_YEAST	Sporulation-specific protein 73	SPO73 YER046W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	143
300781	P40524	reviewed	YIF4_YEAST	Uncharacterized membrane protein YIL054W	YIL054W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	105
33905	P47178	reviewed	DAN1_YEAST	Cell wall protein DAN1 (Covalently-linked cell wall protein 13) (Delayed anaerobic protein 1)	DAN1 CCW13 YJR150C J2217	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	298
37038	Q8TGT0	reviewed	YM100_YEAST	Uncharacterized protein YML100W-A	YML100W-A	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	57
34581	Q08560	reviewed	YO186_YEAST	Putative uncharacterized protein YOR186W	YOR186W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	144
531944	Q2V2P6	reviewed	YG194_YEAST	Uncharacterized protein YGL194C-A	YGL194C-A	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	80
1220109	P28870	reviewed	FKBP_CANAL	FK506-binding protein 1 (FKBP) (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rapamycin-binding protein)	RBP1 RBP11 CaO19.11186 CaO19.3702; RBP2 RBP12 CAALFM_C702570CA CaJ7.0299 CaO19.13810 CaO19.6452	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	124
33114	P53122	reviewed	YGN8_YEAST	Uncharacterized protein YGL138C	YGL138C G2816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	345
36725	P39953	reviewed	YEA6_YEAST	Mitochondrial nicotinamide adenine dinucleotide transporter 2 (Mitochondrial NAD(+) transporter 2)	YEA6 NDT2 YEL006W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	335
112979	P01375	reviewed	TNFA_HUMAN	Tumor necrosis factor (Cachectin) (TNF-alpha) (Tumor necrosis factor ligand superfamily member 2) (TNF-a) [Cleaved into: Tumor necrosis factor, membrane form (N-terminal fragment) (NTF); Intracellular domain 1 (ICD1); Intracellular domain 2 (ICD2); C-domain 1; C-domain 2; Tumor necrosis factor, soluble form]	TNF TNFA TNFSF2	Homo sapiens (Human)	233
971803	P12978	reviewed	EBNA2_EBVB9	Epstein-Barr nuclear antigen 2 (EBNA-2) (EBV nuclear antigen 2)	EBNA2 BYRF1	Epstein-Barr virus (strain B95-8) (HHV-4) (Human herpesvirus 4)	487
31573	Q06703	reviewed	CDA2_YEAST	Chitin deacetylase 2 (EC 3.5.1.41)	CDA2 YLR308W L2142.1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	312
34286	Q12322	reviewed	YO114_YEAST	Putative uncharacterized protein YOL114C	YOL114C HRE202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	202
108384	Q92889	reviewed	XPF_HUMAN	DNA repair endonuclease XPF (EC 3.1.-.-) (DNA excision repair protein ERCC-4) (DNA repair protein complementing XP-F cells) (Xeroderma pigmentosum group F-complementing protein)	ERCC4 ERCC11 XPF	Homo sapiens (Human)	916
115671	P63244	reviewed	RACK1_HUMAN	Small ribosomal subunit protein RACK1 (Cell proliferation-inducing gene 21 protein) (Guanine nucleotide-binding protein subunit beta-2-like 1) (Guanine nucleotide-binding protein subunit beta-like protein 12.3) (Human lung cancer oncogene 7 protein) (HLC-7) (Receptor for activated C kinase) (Receptor of activated protein C kinase 1) [Cleaved into: Small ribosomal subunit protein RACK1, N-terminally processed (Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed) (Receptor of activated protein C kinase 1, N-terminally processed)]	RACK1 GNB2L1 HLC7 PIG21	Homo sapiens (Human)	317
109271	P33778	reviewed	H2B1B_HUMAN	Histone H2B type 1-B (H2B-clustered histone 3) (Histone H2B.1) (Histone H2B.f) (H2B/f)	H2BC3 H2BFF HIST1H2BB	Homo sapiens (Human)	126
1220689	P53705	reviewed	BUD4_CANAL	Bud site selection protein BUD4 (Alpha-INT1) (Integrin alpha chain-like protein)	BUD4 INT1 CAALFM_C502470WA CaO19.11733 CaO19.4257	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	1709
276751	O13610	reviewed	FCF1_SCHPO	rRNA-processing protein fcf1	fcf1 SPBC32H8.04c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	192
119268	Q9Y324	reviewed	FCF1_HUMAN	rRNA-processing protein FCF1 homolog	FCF1 C14orf111 CGI-35	Homo sapiens (Human)	198
113931	P04908	reviewed	H2A1B_HUMAN	Histone H2A type 1-B/E (Histone H2A.2) (Histone H2A/a) (Histone H2A/m)	H2AC4 H2AFM HIST1H2AB; H2AC8 H2AFA HIST1H2AE	Homo sapiens (Human)	130
121217	Q9NYU2	reviewed	UGGG1_HUMAN	UDP-glucose:glycoprotein glucosyltransferase 1 (UGT1) (hUGT1) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase) (UDP-glucose ceramide glucosyltransferase-like 1)	UGGT1 GT UGCGL1 UGGT UGT1 UGTR	Homo sapiens (Human)	1555
114976	Q9Y2T3	reviewed	GUAD_HUMAN	Guanine deaminase (Guanase) (Guanine aminase) (EC 3.5.4.3) (Guanine aminohydrolase) (GAH) (p51-nedasin)	GDA KIAA1258	Homo sapiens (Human)	454
106555	P49748	reviewed	ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial (VLCAD) (EC 1.3.8.9)	ACADVL VLCAD	Homo sapiens (Human)	655
106686	P35573	reviewed	GDE_HUMAN	Glycogen debranching enzyme (Glycogen debrancher) [Includes: 4-alpha-glucanotransferase (EC 2.4.1.25) (Oligo-1,4-1,4-glucantransferase); Amylo-alpha-1,6-glucosidase (Amylo-1,6-glucosidase) (EC 3.2.1.33) (Dextrin 6-alpha-D-glucosidase)]	AGL GDE	Homo sapiens (Human)	1532
122797	Q9HA64	reviewed	KT3K_HUMAN	Ketosamine-3-kinase (EC 2.7.1.172) (Fructosamine-3-kinase-related protein) (FN3K-RP) (FN3K-related protein) (Protein-psicosamine 3-kinase FN3KRP) (EC 2.7.1.-)	FN3KRP	Homo sapiens (Human)	309
112876	P02787	reviewed	TRFE_HUMAN	Serotransferrin (Transferrin) (Beta-1 metal-binding globulin) (Siderophilin)	TF PRO1400	Homo sapiens (Human)	698
106564	P21399	reviewed	ACOHC_HUMAN	Cytoplasmic aconitate hydratase (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase) (Ferritin repressor protein) (Iron regulatory protein 1) (IRP1) (Iron-responsive element-binding protein 1) (IRE-BP 1)	ACO1 IREB1	Homo sapiens (Human)	889
107319	P16152	reviewed	CBR1_HUMAN	Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.196, EC 1.1.1.197) (20-beta-hydroxysteroid dehydrogenase) (Alcohol dehydrogenase [NAD(P)+] CBR1) (EC 1.1.1.71) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (PG-9-KR) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189) (Short chain dehydrogenase/reductase family 21C member 1)	CBR1 CBR CRN SDR21C1	Homo sapiens (Human)	277
123529	Q8NBS9	reviewed	TXND5_HUMAN	Thioredoxin domain-containing protein 5 (EC 1.8.4.-) (EC 5.3.4.1) (Endoplasmic reticulum resident protein 46) (ER protein 46) (ERp46) (Thioredoxin-like protein p46)	TXNDC5 TLP46 UNQ364/PRO700	Homo sapiens (Human)	432
111089	Q06830	reviewed	PRDX1_HUMAN	Peroxiredoxin-1 (EC 1.11.1.24) (Natural killer cell-enhancing factor A) (NKEF-A) (Proliferation-associated gene protein) (PAG) (Thioredoxin peroxidase 2) (Thioredoxin-dependent peroxide reductase 2) (Thioredoxin-dependent peroxiredoxin 1)	PRDX1 PAGA PAGB TDPX2	Homo sapiens (Human)	199
115800	Q13162	reviewed	PRDX4_HUMAN	Peroxiredoxin-4 (EC 1.11.1.24) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4)	PRDX4	Homo sapiens (Human)	271
114956	P30041	reviewed	PRDX6_HUMAN	Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Antioxidant protein 2) (Glutathione-dependent peroxiredoxin) (Liver 2D page spot 40) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx) (Red blood cells page spot 12)	PRDX6 AOP2 KIAA0106	Homo sapiens (Human)	224
109191	P00390	reviewed	GSHR_HUMAN	Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)	GSR GLUR GRD1	Homo sapiens (Human)	522
109199	P09488	reviewed	GSTM1_HUMAN	Glutathione S-transferase Mu 1 (EC 2.5.1.18) (GST HB subunit 4) (GST class-mu 1) (GSTM1-1) (GSTM1a-1a) (GSTM1b-1b) (GTH4)	GSTM1 GST1	Homo sapiens (Human)	218
113147	Q16881	reviewed	TRXR1_HUMAN	Thioredoxin reductase 1, cytoplasmic (TR) (EC 1.8.1.9) (Gene associated with retinoic and interferon-induced mortality 12 protein) (GRIM-12) (Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1) (EC 1.11.1.2) (Thioredoxin reductase TR1)	TXNRD1 GRIM12 KDRF	Homo sapiens (Human)	649
114755	O43396	reviewed	TXNL1_HUMAN	Thioredoxin-like protein 1 (32 kDa thioredoxin-related protein)	TXNL1 TRP32 TXL TXNL	Homo sapiens (Human)	289
119252	O95881	reviewed	TXD12_HUMAN	Thioredoxin domain-containing protein 12 (EC 1.8.4.2) (Endoplasmic reticulum resident protein 18) (ER protein 18) (ERp18) (Endoplasmic reticulum resident protein 19) (ER protein 19) (ERp19) (Thioredoxin-like protein p19) (hTLP19)	TXNDC12 TLP19 UNQ713/PRO1376	Homo sapiens (Human)	172
108488	P49327	reviewed	FAS_HUMAN	Fatty acid synthase (EC 2.3.1.85) (Type I fatty acid synthase) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Acyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)]	FASN FAS	Homo sapiens (Human)	2511
106563	P53396	reviewed	ACLY_HUMAN	ATP-citrate synthase (EC 2.3.3.8) (ATP-citrate (pro-S-)-lyase) (ACL) (Citrate cleavage enzyme)	ACLY	Homo sapiens (Human)	1101
106549	Q13085	reviewed	ACACA_HUMAN	Acetyl-CoA carboxylase 1 (ACC1) (EC 6.4.1.2) (Acetyl-Coenzyme A carboxylase alpha) (ACC-alpha)	ACACA ACAC ACC1 ACCA	Homo sapiens (Human)	2346
119524	Q9Y570	reviewed	PPME1_HUMAN	Protein phosphatase methylesterase 1 (PME-1) (EC 3.1.1.89)	PPME1 PME1 PP2593 PRO0750	Homo sapiens (Human)	386
115760	Q86X55	reviewed	CARM1_HUMAN	Histone-arginine methyltransferase CARM1 (EC 2.1.1.319) (Coactivator-associated arginine methyltransferase 1) (Protein arginine N-methyltransferase 4)	CARM1 PRMT4	Homo sapiens (Human)	608
123254	Q13057	reviewed	COASY_HUMAN	Bifunctional coenzyme A synthase (CoA synthase) (NBP) (POV-2) [Includes: Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT); Dephospho-CoA kinase (DPCK) (EC 2.7.1.24) (Dephosphocoenzyme A kinase) (DPCOAK)]	COASY PSEC0106	Homo sapiens (Human)	564
110622	P11586	reviewed	C1TC_HUMAN	C-1-tetrahydrofolate synthase, cytoplasmic (C1-THF synthase) (Epididymis secretory sperm binding protein) [Cleaved into: C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed] [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]	MTHFD1 MTHFC MTHFD	Homo sapiens (Human)	935
108868	P04406	reviewed	G3P_HUMAN	Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12) (Peptidyl-cysteine S-nitrosylase GAPDH) (EC 2.6.99.-)	GAPDH GAPD CDABP0047 OK/SW-cl.12	Homo sapiens (Human)	335
114360	P49915	reviewed	GUAA_HUMAN	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	GMPS	Homo sapiens (Human)	693
118166	Q9NZL9	reviewed	MAT2B_HUMAN	Methionine adenosyltransferase 2 subunit beta (Methionine adenosyltransferase II beta) (MAT II beta) (Putative dTDP-4-keto-6-deoxy-D-glucose 4-reductase)	MAT2B TGR MSTP045 Nbla02999 UNQ2435/PRO4995	Homo sapiens (Human)	334
108992	P48507	reviewed	GSH0_HUMAN	Glutamate--cysteine ligase regulatory subunit (GCS light chain) (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit)	GCLM GLCLR	Homo sapiens (Human)	274
117922	O14841	reviewed	OPLA_HUMAN	5-oxoprolinase (EC 3.5.2.9) (5-oxo-L-prolinase) (5-OPase) (Pyroglutamase)	OPLAH	Homo sapiens (Human)	1288
106987	P25705	reviewed	ATPA_HUMAN	ATP synthase subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)	ATP5F1A ATP5A ATP5A1 ATP5AL2 ATPM	Homo sapiens (Human)	553
106994	P06576	reviewed	ATPB_HUMAN	ATP synthase subunit beta, mitochondrial (EC 7.1.2.2) (ATP synthase F1 subunit beta)	ATP5F1B ATP5B ATPMB ATPSB	Homo sapiens (Human)	529
111221	O15067	reviewed	PUR4_HUMAN	Phosphoribosylformylglycinamidine synthase (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT) (Formylglycinamide ribotide amidotransferase) (Phosphoribosylformylglycineamide amidotransferase)	PFAS KIAA0361	Homo sapiens (Human)	1338
