From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00013917	Q23357	reviewed	CD112_CAEEL	Cyclin-dependent kinase 11.2 (EC 2.7.11.22)	cdk-11.2 ZC504.3	Caenorhabditis elegans	668
WBGene00020894	Q10020	reviewed	YSX1_CAEEL	Uncharacterized protein T28D9.1	T28D9.1	Caenorhabditis elegans	129
WBGene00012932	Q9NAH4	reviewed	DENR_CAEEL	Density-regulated protein homolog	Y47D3A.21	Caenorhabditis elegans	192
WBGene00015083	Q09967	reviewed	EGG1_CAEEL	LDL receptor repeat-containing protein egg-1 (Egg sterile protein 1)	egg-1 B0244.8	Caenorhabditis elegans	551
WBGene00015524	P34304	reviewed	YKQ9_CAEEL	Uncharacterized protein C06E1.9	C06E1.9	Caenorhabditis elegans	643
WBGene00007433	Q09441	reviewed	SWSN7_CAEEL	SWI/SNF nucleosome remodeling complex component (ARID domain-containing protein C08B11.3)	C08B11.3	Caenorhabditis elegans	1244
WBGene00003801	P34343	reviewed	NU133_CAEEL	Nuclear pore complex protein 15 (Nucleoporin npp-15)	npp-15 nup133 C29E4.4	Caenorhabditis elegans	1129
WBGene00008000	Q03567	reviewed	SL172_CAEEL	Uncharacterized transporter slc-17.2	C38C10.2	Caenorhabditis elegans	493
WBGene00016592	A3QMC6	reviewed	ERLN_CAEEL	Erlin (Endoplasmic reticulum lipid raft-associated protein 1)	erl-1 C42C1.15	Caenorhabditis elegans	312
WBGene00016808	Q8ITY4	reviewed	SF3B6_CAEEL	Splicing factor 3B subunit 6-like protein (Pre-mRNA branch site p14-like protein)	C50D2.5	Caenorhabditis elegans	138
WBGene00009738	Q09291	reviewed	HECW1_CAEEL	E3 ubiquitin-protein ligase hecw-1 (EC 2.3.2.26)	hecw-1 F45H7.6	Caenorhabditis elegans	1247
WBGene00006574	O45319	reviewed	TIM13_CAEEL	Mitochondrial import inner membrane translocase subunit tim-13	tin-13 tim-13 DY3.1	Caenorhabditis elegans	108
WBGene00008775	Q19426	reviewed	MOGS1_CAEEL	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I)	mogs-1 agl-1 F13H10.4	Caenorhabditis elegans	796
WBGene00008866	Q10034	reviewed	YSI2_CAEEL	Uncharacterized protein F15G9.2	F15G9.2	Caenorhabditis elegans	139
WBGene00003815	Q19722	reviewed	SYNC_CAEEL	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)	nars-1 nrs-1 F22D6.3	Caenorhabditis elegans	545
WBGene00017928	O76365	reviewed	CTU1_CAEEL	Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (Cytoplasmic tRNA adenylyltransferase 1) (Thiolation of uridine in tRNA protein 1)	tut-1 ctu-1 F29C4.6	Caenorhabditis elegans	373
WBGene00010097	Q20822	reviewed	SRP68_CAEEL	Signal recognition particle subunit SRP68 (SRP68) (Probable signal recognition particle 68 kDa protein)	srpa-68 F55C5.8	Caenorhabditis elegans	622
WBGene00010333	O17901	reviewed	COPZ_CAEEL	Probable coatomer subunit zeta (Zeta-coat protein) (Zeta-COP)	copz-1 F59E10.3	Caenorhabditis elegans	184
WBGene00019631	Q09411	reviewed	YRJ5_CAEEL	Uncharacterized protein K10D2.5	K10D2.5	Caenorhabditis elegans	118
WBGene00011143	P30641	reviewed	RPAP2_CAEEL	Putative RNA polymerase II subunit B1 CTD phosphatase rpap-2 (EC 3.1.3.16) (RNA polymerase II-associated protein 2)	rpap-2 R08D7.2	Caenorhabditis elegans	455
WBGene00011281	Q22031	reviewed	TRM7_CAEEL	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog)	R74.7	Caenorhabditis elegans	337
WBGene00012000	P52652	reviewed	TFS2_CAEEL	Putative transcription elongation factor S-II (TFIIS)	T24H10.1	Caenorhabditis elegans	308
WBGene00020858	Q9TZM2	reviewed	MO25L_CAEEL	MO25-like protein 3	mop-25.3 T27C10.3	Caenorhabditis elegans	339
WBGene00021133	O17287	reviewed	TOM22_CAEEL	Mitochondrial import receptor subunit TOM22 homolog	tomm-22 W10D9.5	Caenorhabditis elegans	109
WBGene00012550	Q9XWW1	reviewed	SPCS2_CAEEL	Signal peptidase complex subunit 2 (Microsomal signal peptidase 25 kDa subunit) (SPase 25 kDa subunit)	spcs-2 hpo-21 Y37D8A.10	Caenorhabditis elegans	180
WBGene00000941	Q9N408	reviewed	TIM8_CAEEL	Mitochondrial import inner membrane translocase subunit Tim8	ddp-1 tim-8 Y39A3CR.4	Caenorhabditis elegans	83
WBGene00003804	O45933	reviewed	SEH1_CAEEL	Nucleoporin SEH1 (CeSeh1) (GATOR complex protein SEH1) (Nuclear pore complex protein 18) (SEC13-like protein)	npp-18 Y43F4B.4	Caenorhabditis elegans	363
WBGene00021564	Q9N4Z0	reviewed	L2HDH_CAEEL	L-2-hydroxyglutarate dehydrogenase, mitochondrial (EC 1.1.99.2)	Y45G12B.3	Caenorhabditis elegans	433
WBGene00001853	P15796	reviewed	H12_CAEEL	Histone H1.2 (Histone H1-like protein 2)	hil-2 Y73B6BL.9	Caenorhabditis elegans	191
WBGene00022854	G5ECQ8	reviewed	CIN4_CAEEL	DNA topoisomerase-like protein cin-4	cin-4 ZK1127.7	Caenorhabditis elegans	842
WBGene00022672	Q09372	reviewed	NPP24_CAEEL	Protein npp-24	npp-24 ZK177.4	Caenorhabditis elegans	655
WBGene00007012	Q23523	reviewed	MED4_CAEEL	Mediator of RNA polymerase II transcription subunit 4 (Mediator complex subunit 4)	mdt-4 ZK546.13	Caenorhabditis elegans	334
WBGene00014017	P34655	reviewed	YOT0_CAEEL	UPF0057 membrane protein ZK632.10	ZK632.10	Caenorhabditis elegans	80
WBGene00004213	P28191	reviewed	PTP1_CAEEL	Tyrosine-protein phosphatase 1 (EC 3.1.3.48) (Protein-tyrosine phosphatase 1)	ptp-1 C48D5.2	Caenorhabditis elegans	1026
WBGene00019616	O17239	reviewed	NMUR2_CAEEL	Neuromedin U receptor homolog nmur-2 (Pyrokinin receptor homolog) (CAPA-PK receptor) (PK receptor homolog) (PK-R)	nmur-2 K10B4.4	Caenorhabditis elegans	403
WBGene00020586	G5EEB1	reviewed	FPR18_CAEEL	FMRFamide peptide receptor frpr-18 (FLP2 receptor)	frpr-18 T19F4.1	Caenorhabditis elegans	432
WBGene00007006	P90745	reviewed	NPR3_CAEEL	Neuropeptide receptor 3 (FLP15 receptor) (FLP15-R)	npr-3 C10C6.2	Caenorhabditis elegans	376
WBGene00022004	Q59E83	reviewed	NPR22_CAEEL	Neuropeptide receptor 22	npr-22 Y59H11AL.1	Caenorhabditis elegans	434
WBGene00005009	O17582	reviewed	SPR4_CAEEL	Suppressor of presenilin protein 4	spr-4 C09H6.1	Caenorhabditis elegans	1311
WBGene00000931	Q9XVS4	reviewed	NOLC1_CAEEL	Nucleolar protein dao-5 (140 kDa nucleolar phosphoprotein) (Nopp140) (Dauer or aging adult overexpression protein 5)	dao-5 C25A1.10	Caenorhabditis elegans	971
WBGene00013176	Q95Q18	reviewed	LACB2_CAEEL	Beta-lactamase-like protein 2 homolog (EC 3.-.-.-)	Y53F4B.39	Caenorhabditis elegans	295
WBGene00016977	Q09285	reviewed	AKAP1_CAEEL	KH domain-containing protein akap-1	akap-1 C56G2.1	Caenorhabditis elegans	867
WBGene00000767	Q18486	reviewed	COQ8_CAEEL	Atypical kinase coq-8, mitochondrial (EC 2.7.-.-)	coq-8 C35D10.4	Caenorhabditis elegans	755
WBGene00022493	Q95Y71	reviewed	RM45_CAEEL	Large ribosomal subunit protein mL45 (39S ribosomal protein L45, mitochondrial)	mrpl-45 Y119D3B.16	Caenorhabditis elegans	357
WBGene00003466	Q9TVW5	reviewed	MSP77_CAEEL	Major sperm protein 77/79 (MSP)	msp-77 F32B6.6; msp-79 T13F2.10	Caenorhabditis elegans	127
WBGene00003438	P53017	reviewed	MSP19_CAEEL	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142 (MSP)	msp-19 F36H12.7; msp-31 R05F9.13; msp-40 C33F10.9; msp-45 F58A6.8; msp-50 C34F11.4; msp-51 ZK354.5; msp-53 R13H9.4; msp-59 ZK354.11; msp-64 ZK1248.6; msp-65 ZK354.1; msp-81 K07F5.1; msp-113 ZK354.4; msp-142 K05F1.2	Caenorhabditis elegans	127
WBGene00007429	Q17819	reviewed	ORN_CAEEL	Probable oligoribonuclease (EC 3.1.15.-)	C08B6.8	Caenorhabditis elegans	193
WBGene00003542	Q7Z0M7	reviewed	NAS23_CAEEL	Zinc metalloproteinase nas-23 (EC 3.4.24.-) (Nematode astacin 23)	nas-23 R10H1.5	Caenorhabditis elegans	537
WBGene00004317	Q93538	reviewed	RB3GP_CAEEL	Rab3 GTPase-activating protein catalytic subunit (Rab3 GTPase-activating protein 1)	rbg-1 F20D1.6	Caenorhabditis elegans	915
WBGene00009629	Q93704	reviewed	SPRR2_CAEEL	Sex peptide receptor-related protein 2 (Myoinhibitory-like protein receptor homolog)	sprr-2 mipr-1 F42D1.3	Caenorhabditis elegans	451
WBGene00006382	G5EGM3	reviewed	TAF1_CAEEL	Transcription initiation factor TFIID subunit 1 (TBP-associated transcription factor 1)	taf-1 W04A8.7	Caenorhabditis elegans	1744
WBGene00003089	G5EF51	reviewed	KY_CAEEL	Lim and transglutaminase domain protein ltd-1 (Kyphoscoliosis inactive peptidase homolog ltd-1)	ltd-1 K02C4.4	Caenorhabditis elegans	723
WBGene00004859	G5EBT1	reviewed	SMA5_CAEEL	Mitogen-activated protein kinase sma-5 (EC 2.7.11.24)	sma-5 W06B3.2	Caenorhabditis elegans	509
WBGene00020993	O44568	reviewed	RF1M_CAEEL	Probable peptide chain release factor 1, mitochondrial (MRF-1) (MtRF-1)	W03F8.3	Caenorhabditis elegans	389
WBGene00001122	Q0G838	reviewed	IFT46_CAEEL	Intraflagellar transport protein 46 homolog (Abnormal dye filling protein 6)	dyf-6 F46F6.4	Caenorhabditis elegans	471
WBGene00015088	Q10917	reviewed	YT13_CAEEL	Putative transporter B0252.3	B0252.3	Caenorhabditis elegans	484
WBGene00016020	P91079	reviewed	SPTC1_CAEEL	Serine palmitoyltransferase 1 (EC 2.3.1.50) (Long chain base biosynthesis protein 1) (LCB 1) (Serine-palmitoyl-CoA transferase 1) (SPT 1) (SPT1)	sptl-1 C23H3.4	Caenorhabditis elegans	458
WBGene00003157	Q21902	reviewed	MCM5_CAEEL	DNA replication licensing factor mcm-5 (EC 3.6.4.12)	mcm-5 R10E4.4	Caenorhabditis elegans	759
WBGene00006571	G5EDN3	reviewed	TIM_CAEEL	Protein timeless homolog	tim-1 csg-5 Y75B8A.22	Caenorhabditis elegans	1353
WBGene00017738	Q9TXI0	reviewed	TIPIN_CAEEL	Protein TIPIN homolog (CSM3 homolog)	tipn-1 F23C8.9	Caenorhabditis elegans	233
WBGene00003975	Q9U357	reviewed	PEN2_CAEEL	Gamma-secretase subunit pen-2 (Presenilin enhancer protein 2)	pen-2 T28D6.9	Caenorhabditis elegans	101
WBGene00019207	O44827	reviewed	FGT1_CAEEL	Facilitated glucose transporter protein 1	fgt-1 H17B01.1	Caenorhabditis elegans	510
WBGene00001633	O45293	reviewed	GALT8_CAEEL	Probable N-acetylgalactosaminyltransferase 8 (EC 2.4.1.-) (Protein-UDP acetylgalactosaminyltransferase 8) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 8) (pp-GaNTase 8)	gly-8 Y66A7A.6	Caenorhabditis elegans	421
WBGene00022781	Q23552	reviewed	PMT1_CAEEL	Phosphoethanolamine N-methyltransferase 1 (PEAMT-1) (PMT-1) (EC 2.1.1.103) (Methyltransf_25 domain-containing protein) (S-adenosyl-L-methionine:phosphoethanolamine N-methyltransferase)	pmt-1 ZK622.3	Caenorhabditis elegans	475
WBGene00020557	P91455	reviewed	APT_CAEEL	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	T19B4.3	Caenorhabditis elegans	185
WBGene00014172	Q27539	reviewed	CLPP1_CAEEL	ATP-dependent Clp protease proteolytic subunit 1, mitochondrial (EC 3.4.21.92) (Endopeptidase Clp)	clpp-1 ZK970.2	Caenorhabditis elegans	221
WBGene00018783	Q9N4K2	reviewed	CBS2_CAEEL	Putative cystathionine beta-synthase cbs-2 (EC 4.2.1.22)	cbs-2 F54A3.4	Caenorhabditis elegans	662
WBGene00022336	Q9BKS0	reviewed	AT5G_CAEEL	ATP synthase c subunit (ATP synthase lipid-binding protein, mitochondrial) (ATPase protein 9) (ATPase subunit c)	Y82E9BR.3	Caenorhabditis elegans	116
WBGene00006534	P52274	reviewed	TBA8_CAEEL	Tubulin alpha-8 chain (EC 3.6.5.-)	tba-8 ZK899.4	Caenorhabditis elegans	452
WBGene00004264	G5EC21	reviewed	QUA1_CAEEL	Protein qua-1	qua-1 T05C12.10	Caenorhabditis elegans	1169
WBGene00007764	Q18245	reviewed	YC27B_CAEEL	Ig-like and fibronectin type-III domain-containing protein C27B7.7	C27B7.7	Caenorhabditis elegans	1456
WBGene00003813	Q09225	reviewed	NRF6_CAEEL	Nose resistant to fluoxetine protein 6 (Protein nrf-6)	nrf-6 C08B11.4	Caenorhabditis elegans	822
WBGene00003574	O16242	reviewed	NCX9_CAEEL	Mitochondrial sodium/calcium exchanger protein (Sodium/calcium exchanger 9)	ncx-9 C13D9.8	Caenorhabditis elegans	651
WBGene00017136	Q09296	reviewed	CBPC6_CAEEL	Cytosolic carboxypeptidase 6 (EC 3.4.17.-) (ATP/GTP-binding protein-like 4 homolog) (CeAGBL4)	ccpp-6 Nnac2 EEED8.6	Caenorhabditis elegans	459
WBGene00010700	G5EED4	reviewed	NIPI3_CAEEL	Protein nipi-3 (No induction of peptide after drechmeria infection protein 3) (Tribbles homolog nipi-3)	nipi-3 K09A9.1	Caenorhabditis elegans	655
WBGene00005044	O18689	reviewed	SRA18_CAEEL	Serpentine receptor class alpha-18 (Protein sra-18)	sra-18 F28C12.2	Caenorhabditis elegans	340
WBGene00001663	P28051	reviewed	GPA1_CAEEL	Guanine nucleotide-binding protein alpha-1 subunit	gpa-1 T19C4.6	Caenorhabditis elegans	357
WBGene00017357	P34399	reviewed	YLU5_CAEEL	Uncharacterized protein F10E9.5	F10E9.5	Caenorhabditis elegans	199
WBGene00000151	Q10002	reviewed	APN1_CAEEL	Apurinic-apyrimidinic endonuclease (AP endonuclease) (EC 3.1.21.-)	apn-1 T05H10.2	Caenorhabditis elegans	396
WBGene00007514	P90747	reviewed	AT131_CAEEL	Probable manganese-transporting ATPase catp-8 (EC 7.2.2.-) (Cation transporting ATPase 8)	catp-8 C10C6.6	Caenorhabditis elegans	1178
WBGene00000876	G5EBX3	reviewed	CYL1_CAEEL	Cyclin L homolog cyl-1	cyl-1 C52E4.6	Caenorhabditis elegans	480
WBGene00017215	Q09302	reviewed	YQP1_CAEEL	Uncharacterized protein F07F6.1	F07F6.1	Caenorhabditis elegans	428
WBGene00017751	P46499	reviewed	YLX3_CAEEL	Uncharacterized protein F23F12.3	F23F12.3/F23F12.1	Caenorhabditis elegans	507
WBGene00009885	Q20624	reviewed	MOCS1_CAEEL	Molybdenum cofactor biosynthesis protein moc-5 [Includes: GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A); Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)]	moc-5 F49E2.1	Caenorhabditis elegans	600
WBGene00018961	Q10129	reviewed	RT16_CAEEL	Small ribosomal subunit protein bS16m (28S ribosomal protein S16, mitochondrial) (MRP-S16) (S16mt)	mrps-16 F56D1.3	Caenorhabditis elegans	147
WBGene00004702	Q10021	reviewed	RSP5_CAEEL	Probable splicing factor, arginine/serine-rich 5 (CeSC35-2) (RNA-binding protein srp-3)	rsp-5 srp-3 T28D9.2	Caenorhabditis elegans	208
WBGene00013151	Q9NAA7	reviewed	NSUN5_CAEEL	26S rRNA (cytosine-C(5))-methyltransferase nsun-5 (EC 2.1.1.-) (5-methylcytosine rRNA methyltransferase nsun-5) (NOL1/NOP2/Sun domain family member 5) (RNA cytosine C(5)-methyltransferase nsun-5) (rRNA cytosine C(5)-methyltransferase nsun-5)	nsun-5 Y53F4B.4	Caenorhabditis elegans	439
WBGene00016192	Q09242	reviewed	BCL7_CAEEL	BCL7-like protein	bcl-7 C28H8.1	Caenorhabditis elegans	146
WBGene00000409	P90866	reviewed	CDK8_CAEEL	Cyclin-dependent kinase 8 (EC 2.7.11.22) (EC 2.7.11.23) (Cell division protein kinase 8) (Mediator complex subunit cdk-8) (Mediator of RNA polymerase II transcription subunit cdk-8)	cdk-8 F39H11.3	Caenorhabditis elegans	588
WBGene00003011	Q10573	reviewed	LIN25_CAEEL	Protein lin-25 (Abnormal cell lineage protein 25)	lin-25 F56H9.5	Caenorhabditis elegans	1139
WBGene00007014	P45966	reviewed	MED10_CAEEL	Mediator of RNA polymerase II transcription subunit 10 (CeMED10) (CeNUT2) (Mediator complex subunit 10)	mdt-10 T09A5.6	Caenorhabditis elegans	173
WBGene00007020	Q9N5A1	reviewed	MED20_CAEEL	Mediator of RNA polymerase II transcription subunit 20 (Mediator complex subunit 20)	mdt-20 Y104H12D.1	Caenorhabditis elegans	198
WBGene00009587	A6ZJ71	reviewed	MIG38_CAEEL	Abnormal cell migration protein 38	mig-38 F40F11.2	Caenorhabditis elegans	1607
WBGene00004343	Q03570	reviewed	MED14_CAEEL	Mediator of RNA polymerase II transcription subunit 14 (Mediator complex subunit 14) (Mediator complex subunit rgr-1)	rgr-1 mdt-14 C38C10.5	Caenorhabditis elegans	1516
WBGene00006392	Q95ZS0	reviewed	TAF10_CAEEL	Transcription initiation factor TFIID subunit 10 (TBP-associated transcription factor family member taf-10)	taf-10 taf-11 K03B4.3	Caenorhabditis elegans	179
WBGene00006385	O61707	reviewed	TAF4_CAEEL	Transcription initiation factor TFIID subunit 4 (TBP-associated transcription factor family member taf-4)	taf-4 taf-5 R119.6	Caenorhabditis elegans	523
WBGene00016507	H2KZ86	reviewed	ABH52_CAEEL	Abhydrolase domain-containing protein abhd-5.2	abhd-5.2 cgi-58 C37H5.3	Caenorhabditis elegans	444
WBGene00018612	Q09568	reviewed	DI3L2_CAEEL	DIS3-like exonuclease 2 (EC 3.1.13.-)	disl-2 F48E8.6	Caenorhabditis elegans	848
WBGene00010056	G5EG17	reviewed	SMC6_CAEEL	Structural maintenance of chromosomes protein 6 homolog smc-6	smc-6 F54D5.14	Caenorhabditis elegans	1149
WBGene00013642	Q9U320	reviewed	DAF38_CAEEL	G-protein coupled receptor daf-38 (Abnormal dauer formation protein 38)	daf-38 Y105C5A.23	Caenorhabditis elegans	415
WBGene00006599	P34722	reviewed	KPC1_CAEEL	Protein kinase C-like 1 (PKC) (EC 2.7.11.13) (Tetradecanoyl phorbol acetate-resistant protein 1)	tpa-1 B0545.1	Caenorhabditis elegans	704
WBGene00021474	Q6AW06	reviewed	DOT11_CAEEL	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.360) (Histone H3-K79 methyltransferase)	dot-1.1 Y39G10AR.18	Caenorhabditis elegans	946
WBGene00017970	Q19948	reviewed	YPP4_CAEEL	Uncharacterized protein F32A5.4	F32A5.4	Caenorhabditis elegans	243
WBGene00002250	Q27245	reviewed	YH24_CAEEL	Putative aminopeptidase W07G4.4 (EC 3.4.11.-)	lap-2 W07G4.4	Caenorhabditis elegans	522
WBGene00001855	O17536	reviewed	H14_CAEEL	Histone H1.4 (Histone H1-like protein 4)	hil-4 C18G1.5	Caenorhabditis elegans	253
WBGene00015393	O01454	reviewed	U376A_CAEEL	UPF0376 protein C03G6.5	C03G6.5	Caenorhabditis elegans	203
WBGene00003768	O44663	reviewed	NLP30_CAEEL	Neuropeptide-like protein 30 [Cleaved into: QWGYGGY-amide; GYGGYGGY-amide; GYGGY-amide; GMW-amide; PYGGYGW-amide]	nlp-30 B0213.5	Caenorhabditis elegans	69
WBGene00020397	Q9TZH6	reviewed	PHS_CAEEL	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Pterin carbinolamine dehydratase) (PCD)	pcbd-1 T10B11.1	Caenorhabditis elegans	142
WBGene00012759	Q9XWU2	reviewed	SUP1_CAEEL	Protein SUP-1	sup-1 Y41C4A.13	Caenorhabditis elegans	103
WBGene00001872	Q23405	reviewed	HIM14_CAEEL	MutS protein homolog him-14 (High incidence of males protein 14) (MutS protein homolog 4)	him-14 msh-4 ZK1127.11	Caenorhabditis elegans	842
WBGene00009626	Q09321	reviewed	YR51_CAEEL	Uncharacterized protein F42A8.1	F42A8.1	Caenorhabditis elegans	370
WBGene00003456	Q21244	reviewed	MSP63_CAEEL	Major sperm protein 63 (MSP)	msp-63 K05F1.7	Caenorhabditis elegans	127
WBGene00009712	Q20412	reviewed	NDUB2_CAEEL	Probable NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial	F44G4.2	Caenorhabditis elegans	160
WBGene00003444	P53017	reviewed	MSP19_CAEEL	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142 (MSP)	msp-19 F36H12.7; msp-31 R05F9.13; msp-40 C33F10.9; msp-45 F58A6.8; msp-50 C34F11.4; msp-51 ZK354.5; msp-53 R13H9.4; msp-59 ZK354.11; msp-64 ZK1248.6; msp-65 ZK354.1; msp-81 K07F5.1; msp-113 ZK354.4; msp-142 K05F1.2	Caenorhabditis elegans	127
WBGene00006038	Q23058	reviewed	SSP9_CAEEL	Sperm-specific class P protein 9/11	ssp-9 E03H12.10; ssp-11 T28H11.6	Caenorhabditis elegans	109
WBGene00001993	Q22633	reviewed	HPPD_CAEEL	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27) (4-hydroxyphenylpyruvic acid oxidase) (4HPPD) (HPD) (HPPDase)	hpd-1 T21C12.2	Caenorhabditis elegans	393
WBGene00003470	Q23519	reviewed	MS152_CAEEL	Major sperm protein 152 (MSP)	msp-152 ZK546.6	Caenorhabditis elegans	127
WBGene00017974	Q19954	reviewed	VPS41_CAEEL	Vacuolar protein sorting-associated protein 41 homolog	vps-41 F32A6.3	Caenorhabditis elegans	901
WBGene00001487	Q22146	reviewed	FRK1_CAEEL	Fer-related kinase 1 (EC 2.7.10.2) (Fer oncogene-related kinase 1)	frk-1 T04B2.2	Caenorhabditis elegans	390
WBGene00013188	Q9XWJ1	reviewed	SMG9_CAEEL	Nonsense-mediated mRNA decay factor SMG9 (Suppressor with morphogenetic effect on genitalia protein 9)	smg-9 Y54E2A.2	Caenorhabditis elegans	385
WBGene00015103	P41998	reviewed	YKC7_CAEEL	Uncharacterized protein B0280.7	B0280.7	Caenorhabditis elegans	344
WBGene00002271	Q09610	reviewed	LEC8_CAEEL	Probable galaptin lec-8	lec-8 R07B1.10	Caenorhabditis elegans	180
WBGene00003580	Q23236	reviewed	NDX3_CAEEL	Nudix hydrolase 3 (EC 3.6.1.-)	ndx-3 Y38A8.1	Caenorhabditis elegans	240
WBGene00008208	O17683	reviewed	NH167_CAEEL	Nuclear hormone receptor family member nhr-167	nhr-167 C49F5.4	Caenorhabditis elegans	343
WBGene00015104	P42000	reviewed	UTP18_CAEEL	U3 small nucleolar RNA-associated protein 18 homolog	B0280.9	Caenorhabditis elegans	429
WBGene00017565	Q19564	reviewed	OXDD2_CAEEL	D-aspartate oxidase 2 (DASOX 2) (DASPO 2) (DDO-2) (EC 1.4.3.1)	ddo-2 F18E3.7	Caenorhabditis elegans	334
WBGene00020146	Q22067	reviewed	AATC_CAEEL	Aspartate aminotransferase, cytoplasmic (EC 2.6.1.1) (Glutamate oxaloacetate transaminase 1.2) (Transaminase A)	got-1.2 got-1 T01C8.5	Caenorhabditis elegans	408
WBGene00014213	O02485	reviewed	YDJ1_CAEEL	Uncharacterized protein ZK1073.1	ZK1073.1	Caenorhabditis elegans	325
WBGene00003171	P12456	reviewed	TBB1_CAEEL	Tubulin beta-1 chain (Beta-1-tubulin)	mec-7 ZK154.3	Caenorhabditis elegans	441
WBGene00008167	P34355	reviewed	ACX15_CAEEL	Probable acyl-coenzyme A oxidase acox-1.5 (AOX 1.5) (Acyl-CoA oxidase 1.5) (EC 1.3.3.-)	acox-1.5 acox-5 C48B4.1	Caenorhabditis elegans	659
WBGene00003008	G5EF76	reviewed	LIN22_CAEEL	Helix-loop-helix protein lin-22 (Lineage abnormal protein 22)	lin-22 him-5 hlh-9 Y54G2A.1	Caenorhabditis elegans	173
WBGene00019882	P34542	reviewed	YNC9_CAEEL	Uncharacterized protein R05D3.9	R05D3.9/R05D3.10	Caenorhabditis elegans	646
WBGene00008781	Q27493	reviewed	RPA2_CAEEL	DNA-directed RNA polymerase I subunit RPA2 homolog (EC 2.7.7.6)	rpoa-2 F14B4.3	Caenorhabditis elegans	1127
WBGene00017319	P34388	reviewed	RT09_CAEEL	Small ribosomal subunit protein uS9m (40S ribosomal protein S9, mitochondrial) (MRP-S9) (S9mt)	mrps-9 F09G8.3	Caenorhabditis elegans	392
WBGene00007330	Q09450	reviewed	SCOT_CAEEL	Probable succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial (EC 2.8.3.5) (3-oxoacid CoA-transferase)	C05C10.3	Caenorhabditis elegans	521
WBGene00001620	Q10901	reviewed	EAA1_CAEEL	Excitatory amino acid transporter (Sodium-dependent glutamate/ aspartate transporter)	glt-1 C12D12.2	Caenorhabditis elegans	503
WBGene00001629	Q8I136	reviewed	GALT4_CAEEL	Polypeptide N-acetylgalactosaminyltransferase 4 (pp-GaNTase 4) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 4) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 4)	gly-4 Y116F11B.12	Caenorhabditis elegans	589
WBGene00011089	Q21795	reviewed	KMO_CAEEL	Kynurenine 3-monooxygenase (EC 1.14.13.9) (Kynurenine 3-hydroxylase)	kmo-1 R07B7.5	Caenorhabditis elegans	461
WBGene00003151	G5EFR6	reviewed	MCA1_CAEEL	Plasma membrane calcium-transporting ATPase mca-1 (EC 7.2.2.10) (Membrane calcium ATPase-1)	mca-1 W09C2.3	Caenorhabditis elegans	1252
WBGene00013866	G5EFH8	reviewed	CBS1_CAEEL	Cystathionine beta-synthase cbs-1 (EC 4.2.1.22) (Beta-thionase) (Serine sulfhydrase)	cbs-1 ZC373.1	Caenorhabditis elegans	704
WBGene00014202	Q23381	reviewed	MUTA_CAEEL	Probable methylmalonyl-CoA mutase, mitochondrial (EC 5.4.99.2) (MethylmalonylCoA mutase homolog 1) (MCM)	mmcm-1 ZK1058.1	Caenorhabditis elegans	744
WBGene00007197	O45228	reviewed	PROD_CAEEL	Proline dehydrogenase 1, mitochondrial (EC 1.5.5.2) (Proline oxidase)	prdh-1 prodh B0513.5	Caenorhabditis elegans	616
WBGene00044049	Q5FC79	reviewed	SFXN5_CAEEL	Sideroflexin-5	sfxn-5 C41C4.10	Caenorhabditis elegans	331
WBGene00008258	Q18788	reviewed	MAN12_CAEEL	Mannosyl-oligosaccharide 1,2-alpha-mannosidase C52E4.5 (EC 3.2.1.113) (Processing alpha-1,2-mannosidase C52E4.5) (Alpha-1,2-mannosidase C52E4.5)	C52E4.5	Caenorhabditis elegans	590
WBGene00014000	O62515	reviewed	PAHX_CAEEL	Probable phytanoyl-CoA dioxygenase (EC 1.14.11.18) (Phytanic acid oxidase) (Phytanoyl-CoA alpha-hydroxylase) (PhyH)	ZK550.6	Caenorhabditis elegans	312
