From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00017029	P41952	reviewed	YLK4_CAEEL	Uncharacterized protein D1044.4	D1044.4	Caenorhabditis elegans	103
WBGene00000190	Q94231	reviewed	ARF11_CAEEL	ADP-ribosylation factor 1-like 1 (EC 3.6.5.2) (ADP-ribosylation factor-like protein 6) (ADP-ribosylation factor-related protein 1.1)	arf-1.1 arl-6 F45E4.1	Caenorhabditis elegans	179
WBGene00015355	Q11101	reviewed	YL15_CAEEL	BPTI/Kunitz inhibitor domain-containing protein C02F12.5	C02F12.5	Caenorhabditis elegans	176
WBGene00018845	P34459	reviewed	YMD5_CAEEL	Uncharacterized protein F54H12.5	F54H12.5	Caenorhabditis elegans	337
WBGene00000530	Q9BMK9	reviewed	CLH3_CAEEL	Chloride channel protein clh-3	clh-3 clc-3 E04F6.11	Caenorhabditis elegans	1001
WBGene00002248	G5ECE3	reviewed	LAM3_CAEEL	Laminin subunit alpha lam-3 (Laminin alphaA)	lam-3 lama1/2 T22A3.8	Caenorhabditis elegans	3102
WBGene00003533	Q19269	reviewed	NAS14_CAEEL	Zinc metalloproteinase nas-14 (EC 3.4.24.-) (Nematode astacin 14)	nas-14 F09E8.6	Caenorhabditis elegans	503
WBGene00003528	P91137	reviewed	NAS9_CAEEL	Zinc metalloproteinase nas-9 (EC 3.4.24.-) (Nematode astacin 9)	nas-9 C37H5.9	Caenorhabditis elegans	546
WBGene00003938	Q21263	reviewed	PAX2H_CAEEL	Paired box protein 2 homolog (Paired box transcription factor 2)	pax-2 K06B9.5	Caenorhabditis elegans	351
WBGene00000770	Q03571	reviewed	CPB1_CAEEL	Cytoplasmic polyadenylation element-binding protein 1	cpb-1 C40H1.1	Caenorhabditis elegans	560
WBGene00004723	Q09442	reviewed	SF3B4_CAEEL	Splicing factor 3B subunit 4 (Spliceosome-associated protein 49)	sap-49 C08B11.5	Caenorhabditis elegans	388
WBGene00011498	P34554	reviewed	YNP1_CAEEL	Uncharacterized protein T05G5.1	T05G5.1	Caenorhabditis elegans	411
WBGene00015287	O17204	reviewed	OSTA1_CAEEL	Organic solute transporter alpha-like protein 1 (Solute carrier family 51 subunit alpha homolog C)	osta-1 C01B12.4	Caenorhabditis elegans	384
WBGene00019305	P83351	reviewed	SNA29_CAEEL	Soluble NSF attachment protein 29	snap-29 phi-28 K02D10.5	Caenorhabditis elegans	277
WBGene00000818	Q95PZ0	reviewed	CSN6_CAEEL	COP9 signalosome complex subunit 6 (Signalosome subunit 6)	csn-6 Y67H2A.6	Caenorhabditis elegans	426
WBGene00013232	Q9U217	reviewed	FAAH4_CAEEL	Monoglyceride lipase faah-4 (EC 3.1.1.23) (Fatty acid amide hydrolase 4) (EC 3.5.1.99)	faah-4 Y56A3A.12	Caenorhabditis elegans	647
WBGene00003553	Q93243	reviewed	NAS37_CAEEL	Zinc metalloproteinase nas-37 (EC 3.4.24.-) (Nematode astacin 37)	nas-37 C17G1.6	Caenorhabditis elegans	765
WBGene00003586	Q19427	reviewed	NPY1_CAEEL	NAD-capped RNA hydrolase ndx-9 (DeNADding enzyme ndx-9) (EC 3.6.1.-) (NADH pyrophosphatase) (EC 3.6.1.22) (Nudix hydrolase 9)	ndx-9 F13H10.2	Caenorhabditis elegans	374
WBGene00001233	Q9XUP3	reviewed	EIF3K_CAEEL	Eukaryotic translation initiation factor 3 subunit K (eIF3k) (eIF-3 p25)	eif-3.K pgn-69 T16G1.11	Caenorhabditis elegans	240
WBGene00021063	Q23202	reviewed	SBDS_CAEEL	Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein homolog)	sbds-1 W06E11.4	Caenorhabditis elegans	253
WBGene00022770	Q23534	reviewed	ACP1_CAEEL	Putative acid phosphatase 1 (EC 3.1.3.2)	acp-1 ZK563.6	Caenorhabditis elegans	426
WBGene00009780	P52882	reviewed	YAF4_CAEEL	Uncharacterized protein F46C5.4	F46C5.4	Caenorhabditis elegans	187
WBGene00003482	P34576	reviewed	MUA3_CAEEL	Transmembrane cell adhesion receptor mua-3 (Muscle attachment abnormal protein 3)	mua-3 K08E5.3	Caenorhabditis elegans	3767
WBGene00016460	O61766	reviewed	SLFL3_CAEEL	Schlafen-like protein 3 (SLFN-like 3) (PUCH complex member slfl-3)	slfl-3 C35E7.8	Caenorhabditis elegans	383
WBGene00000767	Q18486	reviewed	COQ8_CAEEL	Atypical kinase coq-8, mitochondrial (EC 2.7.-.-)	coq-8 C35D10.4	Caenorhabditis elegans	755
WBGene00022505	P34587	reviewed	YN53_CAEEL	Uncharacterized protein ZC21.3	ZC21.3	Caenorhabditis elegans	139
WBGene00003859	Q9N5Z2	reviewed	OIG1_CAEEL	Immunoglobulin domain-containing protein oig-1	oig-1 C09E7.3	Caenorhabditis elegans	137
WBGene00009212	Q19872	reviewed	ATZ1_CAEEL	Protein atz-1 (Abnormal transition zone 1)	atz-1 F28D1.2	Caenorhabditis elegans	268
WBGene00010967	P24896	reviewed	NU5M_CAEEL	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	nduo-5 nd5 MTCE.35	Caenorhabditis elegans	527
WBGene00007108	Q27464	reviewed	G6PD_CAEEL	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	gspd-1 B0035.5	Caenorhabditis elegans	522
WBGene00019459	P34516	reviewed	YMX8_CAEEL	Putative serine/threonine-protein kinase K06H7.1 (EC 2.7.11.1)	K06H7.8	Caenorhabditis elegans	346
WBGene00008040	Q03575	reviewed	TTR5_CAEEL	Transthyretin-like protein 5	ttr-5 C40H1.5	Caenorhabditis elegans	139
WBGene00008957	Q19601	reviewed	GLB13_CAEEL	Globin-related protein glb-13	glb-13 F19H6.2	Caenorhabditis elegans	282
WBGene00004048	O45657	reviewed	PLX2_CAEEL	Plexin-2	plx-2 K04B12.1	Caenorhabditis elegans	1785
WBGene00022891	Q09337	reviewed	YOFA_CAEEL	Uncharacterized protein ZK1290.10	ZK1290.10	Caenorhabditis elegans	412
WBGene00000878	P52010	reviewed	CYP2_CAEEL	Peptidyl-prolyl cis-trans isomerase 2 (PPIase 2) (EC 5.2.1.8) (Cyclophilin-2) (Rotamase 2)	cyn-2 cyp-2 ZK520.5	Caenorhabditis elegans	172
WBGene00004269	P34213	reviewed	RAB6A_CAEEL	Ras-related protein rab-6.1	rab-6.1 F59B2.7	Caenorhabditis elegans	205
WBGene00007016	Q21955	reviewed	MED15_CAEEL	Mediator of RNA polymerase II transcription subunit 15 (Mediator complex subunit 15)	mdt-15 R12B2.5	Caenorhabditis elegans	780
WBGene00001461	Q9N4V0	reviewed	FLP18_CAEEL	FMRFamide-like neuropeptide 18 [Cleaved into: EMPGVLRF-amide; SVPGVLRF-amide 1; SVPGVLRF-amide 2; EIPGVLRF-amide; SEVPGVLRF-amide; DVPGVLRF-amide; SVPGVLRF-amide 3]	flp-18 Y48D7A.2	Caenorhabditis elegans	208
WBGene00013748	Q9U2Z2	reviewed	SSU1_CAEEL	Sulfotransferase ssu-1 (EC 2.8.2.1) (Suppressor of stomatin uncoordination protein 1)	ssu-1 ST1 Y113G7A.11	Caenorhabditis elegans	412
WBGene00020600	P41842	reviewed	TTC27_CAEEL	Tetratricopeptide repeat-containing protein trd-1 (TPR repeat protein 27) (Tetratricopeptide repeat regulator of differentiation protein 1)	trd-1 T20B12.1	Caenorhabditis elegans	771
WBGene00044791	Q1ZXU0	reviewed	BNCH_CAEEL	Basonuclin zinc finger protein homolog	bnc-1 F55C5.11	Caenorhabditis elegans	205
WBGene00020333	O61898	reviewed	SRE12_CAEEL	Serpentine receptor class epsilon-12 (Protein sre-12)	sre-12 T07H8.7	Caenorhabditis elegans	341
WBGene00001535	Q9GYQ4	reviewed	GCY8_CAEEL	Receptor-type guanylate cyclase gcy-8 (EC 4.6.1.2)	gcy-8 C49H3.1	Caenorhabditis elegans	1152
WBGene00002601	P91278	reviewed	FOXF_CAEEL	Forkhead box protein F (FOXF homolog)	let-381 F26B1.7	Caenorhabditis elegans	362
WBGene00003134	Q19294	reviewed	CDC23_CAEEL	Cell division cycle protein 23 homolog (Anaphase-promoting complex subunit 8) (APC8) (Metaphase-to-anaphase transition defect protein 3)	mat-3 apc-8 cdc-23 pod-4 vex-2 F10C5.1	Caenorhabditis elegans	673
WBGene00011303	Q22004	reviewed	AMERL_CAEEL	Uncharacterized protein R166.3	R166.3	Caenorhabditis elegans	200
WBGene00011061	Q21770	reviewed	WAGO1_CAEEL	Argonaute protein wago-1 (Worm-specific argonaute protein 1)	wago-1 R06C7.1	Caenorhabditis elegans	945
WBGene00006983	Q22125	reviewed	ZIG6_CAEEL	Zwei Ig domain protein zig-6 (2 Ig domain protein zig-6)	zig-6 T03G11.8	Caenorhabditis elegans	243
WBGene00002245	V6CLJ5	reviewed	LAG1_CAEEL	Suppressor of hairless protein homolog (CSL transcription factor lag-1) (Lin-12 and glp-1 phenotype protein)	lag-1 K08B4.1	Caenorhabditis elegans	790
WBGene00000503	Q11174	reviewed	CHIT_CAEEL	Probable endochitinase (EC 3.2.1.14)	cht-1 C04F6.3	Caenorhabditis elegans	617
WBGene00011110	Q21824	reviewed	TDX1_CAEEL	Probable peroxiredoxin prdx-3 (EC 1.11.1.24) (Thiol-specific antioxidant protein) (Thioredoxin peroxidase) (Thioredoxin-dependent peroxide reductase) (Thioredoxin-dependent peroxiredoxin 1)	prdx-3 R07E5.2	Caenorhabditis elegans	226
WBGene00003423	G5EFS2	reviewed	MSI1H_CAEEL	RNA-binding protein Musashi homolog 1 (Musashi-1)	msi-1 R10E9.1	Caenorhabditis elegans	320
WBGene00005067	Q95ZY1	reviewed	SRB2_CAEEL	Serpentine receptor class beta-2 (Protein srb-2)	srb-2 C27D6.9	Caenorhabditis elegans	347
WBGene00006585	Q9XUN9	reviewed	TNNI3_CAEEL	Troponin I 3 (CeTNI-3) (TnI 3)	tni-3 T20B3.2	Caenorhabditis elegans	260
WBGene00009955	G5EBR8	reviewed	EAK4_CAEEL	Protein eak-4 (Enhancer of akt-1 null 4)	eak-4 F53B2.3	Caenorhabditis elegans	247
WBGene00001174	P17486	reviewed	EGL5_CAEEL	Homeobox protein egl-5 (Abdominal-B homolog egl-5) (Egg-laying defective protein 5) (Homeobox protein ceh-11)	egl-5 ceh-11 C08C3.1	Caenorhabditis elegans	223
WBGene00020801	Q10019	reviewed	YSW4_CAEEL	Uncharacterized protein T25D10.4	T25D10.4	Caenorhabditis elegans	246
WBGene00010453	P34489	reviewed	FOZI1_CAEEL	Formin-homology and zinc finger domains protein 1	fozi-1 K01B6.1	Caenorhabditis elegans	732
WBGene00004996	Q10018	reviewed	SPP11_CAEEL	Saposin-like protein 11	spp-11 T25D10.3	Caenorhabditis elegans	394
WBGene00011452	Q22180	reviewed	UGT55_CAEEL	Putative UDP-glucuronosyltransferase ugt-55 (UDPGT 55) (EC 2.4.1.17)	ugt-55 ugt11 T04H1.7	Caenorhabditis elegans	512
WBGene00000764	P91428	reviewed	COQ4_CAEEL	Ubiquinone biosynthesis protein coq-4, mitochondrial (Coenzyme Q biosynthesis protein 4)	coq-4 T03F1.2	Caenorhabditis elegans	231
WBGene00003522	Q21252	reviewed	NAS3_CAEEL	Zinc metalloproteinase nas-3 (EC 3.4.24.-) (Nematode astacin 3)	nas-3 K06A4.1	Caenorhabditis elegans	292
WBGene00000186	G5EBZ8	reviewed	ARK1_CAEEL	Ack-related non-receptor tyrosine kinase (EC 2.7.10.2) (EC 2.7.11.1) (Ras-regulating kinase ark-1)	ark-1 C01C7.1	Caenorhabditis elegans	1043
WBGene00011503	P34562	reviewed	GCC2_CAEEL	GRIP and coiled-coil domain-containing protein 2	gcc-2 T05G5.9	Caenorhabditis elegans	660
WBGene00015167	Q11077	reviewed	YWV3_CAEEL	Uncharacterized protein B0403.3	B0403.3	Caenorhabditis elegans	270
WBGene00004312	P90917	reviewed	RBA1_CAEEL	Probable histone-binding protein rba-1	rba-1 K07A1.11	Caenorhabditis elegans	412
WBGene00000433	Q94398	reviewed	HM08_CAEEL	Homeobox protein ceh-8	ceh-8 ZK265.4	Caenorhabditis elegans	276
WBGene00003771	Q95ZN4	reviewed	NLP33_CAEEL	Neuropeptide-like protein 33	nlp-33 T19C4.7	Caenorhabditis elegans	74
WBGene00021905	H2KY86	reviewed	HELQ_CAEEL	Helicase POLQ-like (EC 3.6.4.12)	helq-1 Y55B1AL.3	Caenorhabditis elegans	923
WBGene00003518	P32739	reviewed	NAD2_CAEEL	Sodium-dependent high-affinity dicarboxylate transporter 2 (Na(+)/dicarboxylate cotransporter 2) (NaDC-2) (ceNaDC2)	nac-2 indy-3 nat-1 R107.1	Caenorhabditis elegans	551
WBGene00003092	Q9XXS1	reviewed	LYS3_CAEEL	Lysozyme-like protein 3	lys-3 kreg-2 Y22F5A.6	Caenorhabditis elegans	301
WBGene00002141	O61715	reviewed	INX19_CAEEL	Innexin-19 (Neuronal symmetry protein 5) (Protein opu-19)	inx-19 nsy-5 opu-19 T16H5.1	Caenorhabditis elegans	454
WBGene00014023	P30639	reviewed	LNKN1_CAEEL	Protein linkin	lnkn-1 tag-256 ZK637.3	Caenorhabditis elegans	599
WBGene00001486	Q9TY03	reviewed	FRDA_CAEEL	Frataxin, mitochondrial (Fxn) (EC 1.16.3.1)	frh-1 F59G1.7	Caenorhabditis elegans	136
WBGene00005104	P92015	reviewed	SRD26_CAEEL	Serpentine receptor class delta-26 (Protein srd-26)	srd-26 T02B5.4	Caenorhabditis elegans	317
WBGene00003527	Q18439	reviewed	NAS8_CAEEL	Zinc metalloproteinase nas-8 (EC 3.4.24.21) (Nematode astacin 8)	nas-8 C34D4.9	Caenorhabditis elegans	403
WBGene00009711	P54073	reviewed	YUY1_CAEEL	Brix domain-containing protein F44G4.1	F44G4.1	Caenorhabditis elegans	384
WBGene00007787	O17606	reviewed	YK4P_CAEEL	MYG1 protein C27H6.8	C27H6.8 K08H10.8	Caenorhabditis elegans	340
WBGene00007278	Q17604	reviewed	LAB1_CAEEL	Long arms of the bivalent protein 1	lab-1 C03D6.6	Caenorhabditis elegans	161
WBGene00019807	G5EBX4	reviewed	JKAMP_CAEEL	JNK1/MAPK8-associated membrane protein homolog (JAMP (JNK1-Associated Membrane Protein) homolog) (JAMP)	jamp-1 5G528 R01B10.5	Caenorhabditis elegans	326
WBGene00008280	Q18812	reviewed	ACC2_CAEEL	Acetylcholine-gated chloride channel subunit acc-2	acc-2 C53D6.3	Caenorhabditis elegans	445
WBGene00004024	Q9XW88	reviewed	PHP3_CAEEL	Homeobox protein php-3 (Posterior Hox protein paralog 3)	php-3 Y75B8A.1	Caenorhabditis elegans	275
WBGene00015119	Q10926	reviewed	YWR2_CAEEL	Uncharacterized protein B0302.2	B0302.2	Caenorhabditis elegans	33
WBGene00021237	Q95XA8	reviewed	CRTC1_CAEEL	CREB-regulated transcription coactivator 1 homolog	crtc-1 Y20F4.2	Caenorhabditis elegans	486
WBGene00014998	Q10904	reviewed	YWO1_CAEEL	Probable G-protein coupled receptor AH9.1	AH9.1	Caenorhabditis elegans	411
WBGene00020560	Q10008	reviewed	YSV2_CAEEL	Uncharacterized protein T19C3.2	T19C3.2	Caenorhabditis elegans	218
WBGene00015520	P34300	reviewed	FIP3_CAEEL	Fungus-induced protein 3	fip-3 C06E1.5	Caenorhabditis elegans	50
WBGene00011750	O18086	reviewed	NH218_CAEEL	Nuclear hormone receptor family member nhr-218	nhr-218 T13F3.2	Caenorhabditis elegans	391
WBGene00002202	P42168	reviewed	KC1A_CAEEL	Casein kinase I isoform alpha (CKI-alpha) (EC 2.7.11.1) (CK1)	kin-19 C03C10.1	Caenorhabditis elegans	341
WBGene00009045	Q19714	reviewed	TMCO1_CAEEL	Calcium load-activated calcium channel homolog (CLAC channel)	F22B5.10	Caenorhabditis elegans	186
WBGene00001444	P41855	reviewed	FLP01_CAEEL	FMRFamide-like neuropeptides 1 [Cleaved into: PNFMRY-amide; AGSDPNFLRF-amide; SQPNFLRF-amide; ASGDPNFLRF-amide; SDPNFLRF-amide (PF1); AAADPNFLRF-amide; SADPNFLRF-amide (PF2); PNFLRF-amide]	flp-1 F23B2.5	Caenorhabditis elegans	175
WBGene00007755	P90755	reviewed	ENPP2_CAEEL	Ectonucleotide pyrophosphatase/phosphodiesterase C27A7.3 (EC 3.1.-.-)	C27A7.3	Caenorhabditis elegans	743
WBGene00015789	P83528	reviewed	STX6_CAEEL	Putative syntaxin 6	syx-6 C15C7.1	Caenorhabditis elegans	122
WBGene00006930	P18948	reviewed	VIT6_CAEEL	Vitellogenin-6	vit-6 K07H8.6	Caenorhabditis elegans	1651
WBGene00006977	P34482	reviewed	ZIF1_CAEEL	Zinc finger-interacting factor 1 (Protein zif-1)	zif-1 tag-6 F59B2.6	Caenorhabditis elegans	489
WBGene00003094	Q20967	reviewed	LYS5_CAEEL	Lysozyme-like protein 5	lys-5 F58B3.2	Caenorhabditis elegans	215
WBGene00011813	P34566	reviewed	YNV3_CAEEL	Uncharacterized protein T16H12.3	T16H12.3	Caenorhabditis elegans	385
WBGene00006929	P06125	reviewed	VIT5_CAEEL	Vitellogenin-5	vit-5 C04F6.1	Caenorhabditis elegans	1603
WBGene00018283	Q94225	reviewed	SULP3_CAEEL	Sulfate permease family protein 3	sulp-3 F41D9.5	Caenorhabditis elegans	782
WBGene00006914	G5EEK9	reviewed	VPP2_CAEEL	V-type proton ATPase 116 kDa subunit a 2 (V-ATPase 116 kDa isoform a 2) (Rod-like larval lethality and dye-filling defective protein 1)	vha-5 rdy-1 F35H10.4	Caenorhabditis elegans	873
WBGene00006667	Q19907	reviewed	TWK12_CAEEL	TWiK family of potassium channels protein 12	twk-12 F29F11.4	Caenorhabditis elegans	713
WBGene00017928	O76365	reviewed	CTU1_CAEEL	Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (Cytoplasmic tRNA adenylyltransferase 1) (Thiolation of uridine in tRNA protein 1)	tut-1 ctu-1 F29C4.6	Caenorhabditis elegans	373
WBGene00004921	P34693	reviewed	SYT1_CAEEL	Synaptotagmin-1 (Synaptotagmin I)	snt-1 F31E8.2	Caenorhabditis elegans	441
WBGene00004346	Q18312	reviewed	RGS3_CAEEL	Regulator of G-protein signaling rgs-3	rgs-3 C29H12.3	Caenorhabditis elegans	363
WBGene00011365	Q03605	reviewed	YNN1_CAEEL	Uncharacterized RING finger protein T02C1.1	T02C1.1	Caenorhabditis elegans	160
WBGene00006566	Q23623	reviewed	TGT_CAEEL	Queuine tRNA-ribosyltransferase catalytic subunit (EC 2.4.2.64) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	tgt-1 ZK829.6	Caenorhabditis elegans	400
WBGene00017406	Q9BLC4	reviewed	SDZ12_CAEEL	Zinc finger protein sdz-12 (Skn-1-dependent zygotic transcript 12 protein)	sdz-12 F12E12.5	Caenorhabditis elegans	330
WBGene00023405	P34619	reviewed	SOR1_CAEEL	Sop-2-related protein 1	sor-1 ZK1236.3	Caenorhabditis elegans	1000
WBGene00011175	Q21874	reviewed	YF1M_CAEEL	Uncharacterized protein R09E10.5	R09E10.5	Caenorhabditis elegans	1437
WBGene00008837	O17816	reviewed	SRE38_CAEEL	Serpentine receptor class epsilon-38 (Protein sre-38)	sre-38 F15A4.1	Caenorhabditis elegans	365
WBGene00001628	P34678	reviewed	GALT3_CAEEL	Polypeptide N-acetylgalactosaminyltransferase 3 (EC 2.4.1.41) (GalNAc-T1) (Protein-UDP acetylgalactosaminyltransferase 3) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 3) (pp-GaNTase 3)	gly-3 ZK688.8	Caenorhabditis elegans	612
WBGene00000007	Q22397	reviewed	AAT6_CAEEL	Amino acid transporter protein 6	aat-6 T11F9.4	Caenorhabditis elegans	523
WBGene00000656	Q09456	reviewed	COL80_CAEEL	Putative cuticle collagen 80	col-80 C09G5.5	Caenorhabditis elegans	317
WBGene00012966	Q9XXD2	reviewed	EXOS1_CAEEL	Exosome complex component CSL4 homolog	exos-1 Y48A6B.5	Caenorhabditis elegans	208
WBGene00011944	O02327	reviewed	LTV1_CAEEL	Protein LTV1 homolog	T23D8.3	Caenorhabditis elegans	410
WBGene00004944	Q93212	reviewed	SOL1_CAEEL	Suppressor of lurcher protein 1	sol-1 C15A11.3	Caenorhabditis elegans	594
WBGene00007925	Q09270	reviewed	YQF6_CAEEL	CRAL-TRIO domain-containing protein C34C12.6	C34C12.6	Caenorhabditis elegans	400
WBGene00014245	Q09360	reviewed	YS12_CAEEL	Uncharacterized protein ZK1307.2	ZK1307.2	Caenorhabditis elegans	127
WBGene00006950	Q94129	reviewed	WRT4_CAEEL	Warthog protein 4 (Protein M75) [Cleaved into: Warthog protein 4 N-product; Warthog protein 4 C-product]	wrt-4 ZK678.5	Caenorhabditis elegans	557
WBGene00017580	P54245	reviewed	LGC4_CAEEL	Ligand-gated ion channel 4	lgc-4 F18G5.4	Caenorhabditis elegans	635
WBGene00007459	Q9U3R0	reviewed	U375B_CAEEL	UPF0375 protein C08F11.12	C08F11.12	Caenorhabditis elegans	117
WBGene00016276	Q09257	reviewed	YQB4_CAEEL	Uncharacterized protein C30G12.4	C30G12.4	Caenorhabditis elegans	258
WBGene00001410	Q9BKZ9	reviewed	FEH1_CAEEL	Protein Fe65 homolog	feh-1 Y54F10AM.2	Caenorhabditis elegans	665
WBGene00000044	P54246	reviewed	ACR5_CAEEL	Acetylcholine receptor subunit alpha-type acr-5	acr-5 K03F8.2	Caenorhabditis elegans	598
WBGene00017991	Q19970	reviewed	CL180_CAEEL	C-type lectin domain-containing protein 180	clec-180 F32E10.3	Caenorhabditis elegans	896
WBGene00010327	Q93834	reviewed	YYVP_CAEEL	Glycosyltransferase family 92 protein F59C6.8 (EC 2.4.1.-)	F59C6.8	Caenorhabditis elegans	515
WBGene00006664	Q23435	reviewed	TWK9_CAEEL	TWiK family of potassium channels protein 9	twk-9 ZK1251.8	Caenorhabditis elegans	568
WBGene00012184	O45879	reviewed	MNR1_CAEEL	Menorin	mnr-1 W01F3.1	Caenorhabditis elegans	530
WBGene00015540	P50306	reviewed	METK4_CAEEL	Probable S-adenosylmethionine synthase 4 (AdoMet synthase 4) (EC 2.5.1.6) (Methionine adenosyltransferase 4) (MAT 4)	sams-4 C06E7.3	Caenorhabditis elegans	404
WBGene00006981	G5ECB1	reviewed	ZIG4_CAEEL	Zwei Ig domain protein zig-4 (2 Ig domain protein zig-4)	zig-4 C09C7.1	Caenorhabditis elegans	253
WBGene00007434	Q09443	reviewed	ARP6_CAEEL	Actin-like protein C08B11.6	arp-6 C08B11.6	Caenorhabditis elegans	418
WBGene00013236	Q9U239	reviewed	ZN593_CAEEL	Zinc finger protein 593 homolog	Y56A3A.18	Caenorhabditis elegans	128
WBGene00011675	Q27517	reviewed	C13A3_CAEEL	Putative cytochrome P450 CYP13A3 (EC 1.14.-.-)	cyp-13A3 cyp13a3 T10B9.5	Caenorhabditis elegans	520
WBGene00006583	Q09665	reviewed	TNNC2_CAEEL	Troponin C, isoform 2	tnc-2 ZK673.7	Caenorhabditis elegans	160
WBGene00017136	Q09296	reviewed	CBPC6_CAEEL	Cytosolic carboxypeptidase 6 (EC 3.4.17.-) (ATP/GTP-binding protein-like 4 homolog) (CeAGBL4)	ccpp-6 Nnac2 EEED8.6	Caenorhabditis elegans	459
WBGene00008839	O17818	reviewed	SRE37_CAEEL	Serpentine receptor class epsilon-37 (Protein sre-37)	sre-37 F15A4.3	Caenorhabditis elegans	362
WBGene00011201	P54137	reviewed	NTH_CAEEL	Endonuclease III homolog (CeNTH) (EC 3.2.2.-) (EC 4.2.99.18) (Bifunctional DNA N-glycosylase/DNA-(apurinic or apyrimidinic site) lyase) (DNA glycosylase/AP lyase)	nth-1 R10E4.5	Caenorhabditis elegans	298
WBGene00000611	P34687	reviewed	COL34_CAEEL	Cuticle collagen 34 (Abnormal ray morphology protein 4)	col-34 ram-4 F36A4.10	Caenorhabditis elegans	299
WBGene00010782	P34521	reviewed	YM45_CAEEL	Uncharacterized protein K11H3.5	K11H3.5	Caenorhabditis elegans	107
WBGene00008678	O17795	reviewed	STDH2_CAEEL	Putative steroid dehydrogenase 2 (EC 1.1.1.-)	stdh-2 F11A5.12	Caenorhabditis elegans	315
WBGene00015079	Q09964	reviewed	YS94_CAEEL	Putative G-protein coupled receptor B0244.4	B0244.4	Caenorhabditis elegans	309
WBGene00007406	P34321	reviewed	YKT0_CAEEL	Uncharacterized protein C07A9.10	C07A9.10	Caenorhabditis elegans	138
WBGene00003435	P53017	reviewed	MSP19_CAEEL	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142 (MSP)	msp-19 F36H12.7; msp-31 R05F9.13; msp-40 C33F10.9; msp-45 F58A6.8; msp-50 C34F11.4; msp-51 ZK354.5; msp-53 R13H9.4; msp-59 ZK354.11; msp-64 ZK1248.6; msp-65 ZK354.1; msp-81 K07F5.1; msp-113 ZK354.4; msp-142 K05F1.2	Caenorhabditis elegans	127
WBGene00003443	P53017	reviewed	MSP19_CAEEL	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142 (MSP)	msp-19 F36H12.7; msp-31 R05F9.13; msp-40 C33F10.9; msp-45 F58A6.8; msp-50 C34F11.4; msp-51 ZK354.5; msp-53 R13H9.4; msp-59 ZK354.11; msp-64 ZK1248.6; msp-65 ZK354.1; msp-81 K07F5.1; msp-113 ZK354.4; msp-142 K05F1.2	Caenorhabditis elegans	127
WBGene00003426	P53017	reviewed	MSP19_CAEEL	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142 (MSP)	msp-19 F36H12.7; msp-31 R05F9.13; msp-40 C33F10.9; msp-45 F58A6.8; msp-50 C34F11.4; msp-51 ZK354.5; msp-53 R13H9.4; msp-59 ZK354.11; msp-64 ZK1248.6; msp-65 ZK354.1; msp-81 K07F5.1; msp-113 ZK354.4; msp-142 K05F1.2	Caenorhabditis elegans	127
WBGene00003438	P53017	reviewed	MSP19_CAEEL	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142 (MSP)	msp-19 F36H12.7; msp-31 R05F9.13; msp-40 C33F10.9; msp-45 F58A6.8; msp-50 C34F11.4; msp-51 ZK354.5; msp-53 R13H9.4; msp-59 ZK354.11; msp-64 ZK1248.6; msp-65 ZK354.1; msp-81 K07F5.1; msp-113 ZK354.4; msp-142 K05F1.2	Caenorhabditis elegans	127
WBGene00003469	P53017	reviewed	MSP19_CAEEL	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142 (MSP)	msp-19 F36H12.7; msp-31 R05F9.13; msp-40 C33F10.9; msp-45 F58A6.8; msp-50 C34F11.4; msp-51 ZK354.5; msp-53 R13H9.4; msp-59 ZK354.11; msp-64 ZK1248.6; msp-65 ZK354.1; msp-81 K07F5.1; msp-113 ZK354.4; msp-142 K05F1.2	Caenorhabditis elegans	127
WBGene00003467	P53017	reviewed	MSP19_CAEEL	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142 (MSP)	msp-19 F36H12.7; msp-31 R05F9.13; msp-40 C33F10.9; msp-45 F58A6.8; msp-50 C34F11.4; msp-51 ZK354.5; msp-53 R13H9.4; msp-59 ZK354.11; msp-64 ZK1248.6; msp-65 ZK354.1; msp-81 K07F5.1; msp-113 ZK354.4; msp-142 K05F1.2	Caenorhabditis elegans	127
