id	locus	title	strain	description	mw	pI	proteinLength	geneLength	function	product	essential	ec	synonyms	outlinks->bsu	outlinks->bsupath	outlinks->uniprot	outlinks->subtilist	Gene->Coordinates	cog
C7C36FAC0CE72226960FC7E8E016B8EC77AF1036	BSU_03890	gabR	168	transcription activator of [[gene|4E1FD02C6FE4103E3B4942BF5221C062CB8D0B9B]]-[[gene|A0BEB92D54799956A4ADE106A1388E5710141069]], repressor of [[gene|gabR ]]([wiki|MocR/ GabR family])	54.9994	6.71	479	1440	regulation of gamma-amino butyric acid utilization	transcription regulator	no		gabR, ycnF	BSU_03890	gabR_440025_441464_-1	P94426	gene_detail BG12042	440,025 → 441,464	COG1167
C7D8F35444E0FB83B931EAF56E62E9E5014F0501	BSU_09220	yhcU	168	unknown	15.1109	9.26	131	396	unknown	unknown	no	null	yhcU	BSU_09220	yhcU_996643_997038_1	P54605	gene_detail+BG11599	996,643 → 997,038	
C7D9E701B2CA2C9E85D69CAD6E0A45BE590BAED9	BSU_13620	mtnD	168	1,2,-dihydroxy-3-keto-5-methylthiopentene dioxygenase	20.6798	4.41	178	537	methionine salvage	1,2,-dihydroxy-3-keto-5-methylthiopentene dioxygenase	no		mtnD, ykrZ	BSU_13620	mtnD_1429584_1430120_1	O31669	gene_detail BG13285	1,429,584 1,430,120	COG1791
C7E9806AE8BFB4F75E433D53767BB4FC7B62E7C4	BSU_misc_RNA_76	srdFi	168																
C7F491A584E1CA0CA82DC15253BCC51AC5CADA4E	new_327480_327617	S108	168	new RNA feature, 5'UTR of amyE	0	0		138		5'UTR of amyE		null	S108	new_327480_327617	S108_327480_327617_1			327,480 → 327,617	
C7FDE0BE621C48E2F8D7B00532403CA7D8B44660	BSU_14980	ylbE	168	unknown	9.7296	10.12	79	240	unknown	unknown	no	null	ylbE	BSU_14980	ylbE_1568065_1568304_1	O34958	gene_detail+BG13357	1,568,065 → 1,568,304	
C7FEA1D9C7C96C39CEE83CE3F13D412DE6AFE10E	BSU_05620	ydgF	168	similar to amino acid permease	50.6254	9.34	458	1377	unknown	unknown	no		ydgF	BSU_05620	ydgF_606699_608075_-1	P96704	gene_detail+BG12173	606,699 → 608,075	COG1113
C80697E8B2C45850A267F02DC26CF5B49EDA0EDF	BSU_06390	yebD	168	unknown	11.4368	9.97	55	168	unknown	unknown	no	null	yebD	BSU_06390	yebD_697157_697324_1	O34904	gene_detail+BG12813	697,157 → 697,324	
C8070C5525BB0763161EDC2127757BAE6C937823	BSU_01890	ybcL	168	similar to chloramphenicol resistance protein	41.2497	9.86	390	1173	unknown	unknown	no		ybcL	BSU_01890	ybcL_211859_213031_1	O34663	gene_detail+BG12711	211,859 → 213,031	COG2814
C81F68521F17861D50926D7D8757DC1D2340BC0D	BSU_29100	phoR	168	two-component sensor kinase, regulation of phosphate metabolism	64.9465	5.96	579	1740	regulation of phosphate metabolism	two-component sensor kinase	no		phoR	BSU_29100	phoR_2976068_2977807_-1	P23545	gene_detail+BG10364	2,976,068 → 2,977,807	COG5002
C82409A77378E0A5E4E91F68B75E0B74F963E160	BSU_ncRNA_2	auzJ	168																
C8261F84851193E3DE029A1B1EDBA7CDF6FA2D07	new_515108_515709	S161	168	new RNA feature, 5'UTR of acpS	0	0		602		5'UTR of acpS		null	S161	new_515108_515709	S161_515108_515709_1			515,108 → 515,709	
C8282BE12DF0BF9BFACFEFCCA33A3C1BFF3926B7	new_3719173_3720884	S1390	168	new RNA feature, intergenic region	0	0		1712		intergenic region		null	S1390	new_3719173_3720884	S1390_3719173_3720884_1			3,719,173 → 3,720,884	
C82E250EDFA44BB63C2C465C546A87BF40B76CC4	BSU_32080	yuiB	168	unknown	11.5898	9.98	106	321	unknown	unknown	no	null	yuiB	BSU_32080	yuiB_3299344_3299664_-1	O32109	gene_detail+BG13967	3,299,344 → 3,299,664	
C8312269EB9F915C2927D9E67C9CBEA46E8C74F7	new_681122_681254_c	S226	168	new RNA feature, 3'UTR of ydjO	0	0		133		3'UTR of ydjO		null	S226	new_681122_681254_c	S226_681122_681254_-1			681,122 → 681,254	
C832113D9C59F56C6CDA695B589B1E001C881ABE	BSU_08150	yfjC	168	unknown	29.0952	4.86	255	768	unknown	unknown	no	null	yfjC	BSU_08150	yfjC_887364_888131_-1	O31556	gene_detail+BG12905	887,364 → 888,131	
C835A7D3DA80B1431F9096098D5F65647E686588	BSU_misc_RNA_36	BSU_misc_RNA_36	168	null	0	0		145	null			null	BSU_misc_RNA_36	BSU_misc_RNA_36				2,431,473 → 2,431,617	
C83BD80DE0FD187D07B914F64696438ED5130107	BSU_25140	cshB	168	DEAD-box RNA helicase, important for adaptation to low temperatures	49.8641	9.89	438	1317	RNA helicase	DEAD-box RNA helicase	no		cshB, yqfR	BSU_25140	cshB_2594184_2595500_-1	P54475	gene_detail+BG11664	2,594,184 → 2,595,500	COG0513
C84D95CFF23CE8206182C4111ACDCE3E51A6B201	BSU_18720	yoaR	168	unknown	33.9317	9.76	303	912	unknown	unknown	no	null	yoaR	BSU_18720	yoaR_2041928_2042839_-1	O34611	gene_detail+BG13488	2,041,928 → 2,042,839	COG2720
C86BAEE3DC97A96EFB85A0E2DF44AD69ED04744C	BSU_05410	ydfH	168	two-component sensor kinase, control of [[gene|1B61298ECA583D2112AA56A88358E8A9A55D2C9D]] expression	46.3445	9.6	407	1224	control of [[gene|1B61298ECA583D2112AA56A88358E8A9A55D2C9D]] expression	two-component sensor kinase (NarL family)	no	null	ydfH	BSU_05410	ydfH_587744_588967_1	P96685	gene_detail+BG12155	587,744 → 588,967	COG4585
C86EC994CE5B53B6A0C13E5014897FE05FD02482	BSU_25700	yqeF	168	unknown	27.4905	8.36	243	732	unknown	unknown	no	null	yqeF	BSU_25700	yqeF_2647920_2648651_-1	P54451	gene_detail+BG11634	2,647,920 → 2,648,651	COG2755
C86FB523451AC172A20801829B717E5A5F914211	BSU_33910	pgm	168	phosphoglycerate mutase, glycolytic / gluconeogenic enzyme	56.1401	5.21	511	1536	enzyme in glycolysis / gluconeogenesis	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	Yes	5.4.2.1	pgm, gpmI	BSU_33910	pgm_3477877_3479412_-1	P39773	gene_detail+BG10898	3,477,877 3,479,412	COG0696
C874AD399BD54FFAD222C20EC3FD6CBC69AB222D	BSU_35980	ywsA	168	unknown	10.9476	4.59	98	297	unknown	unknown	no		ywsA	BSU_35980	ywsA_3707836_3708132_1	P96728	gene_detail BG12529	3,707,836 → 3,708,132	
C87D33852F263A553CA747608E6200E4AD8344B5	BSU_23870	polY1	168	translesion synthesis (TLS-) DNA polymerase Y1, important for stationary phase mutagenesis, promotes efficient replisome progression through lagging-strand genes, thereby reducing potentially detrimental breaks and single-stranded DNA at these loci	46.8578	9.95	414	1245	generation of mutations in stationary phase	translesion synthesis (TLS-) DNA polymerase Y1	no	2.7.7.7	polY1, yqjH	BSU_23870	polYA_2482269_2483513_-1	P54545	gene_detail+BG11737	2,482,269 → 2,483,513	COG0389
C87E74FB67B53DD1C68916AA121388C60CE66E92	BSU_32610	frlB	168	fructoselysine-6-P-glycosidase	36.7203	5.44	328	987	metabolism of aminoacylated fructose	fructoselysine-6-P-glycosidase	no		frlB, yurP	BSU_32610	frlB_3351110_3352096_-1	O32157	gene_detail BG14002	3,351,110 3,352,096	COG2222
C8884F86462683F6129191AF8322FC1B54C537D1	BSU_30310	ytwF	168	putative sulfurtransferase	7.7062	5.66	103	312	unknown	unknown	no		ytwF	BSU_30310	ytwF_3102201_3102512_-1	O32072	gene_detail+BG13932	3,102,201 → 3,102,512	COG0607
C8905D74DBAEFA6A77193E2033482B5E5C1BA0E3	new_353869_356316	S120	168	new RNA feature, 3'UTR of ycgT	0	0		2448		3'UTR of ycgT		null	S120	new_353869_356316	S120_353869_356316_1			353,869 → 356,316	
C8AA53889FC8B389E1D921B762BD78990C7A8E57	BSU_00650	yabS	168	unknown	26.6261	4.72	245	738	unknown	unknown	no		yabS	BSU_00650	yabS_73106_73843_1	P37561	gene_detail+BG10128	73,106 → 73,843	COG2304
C8B2EC9E35BDE4FC9B5642B8169F4BD13ACD30AC	BSU_01410	rpsM	168	ribosomal protein uS13	13.6611	11.55	121	366	translation	ribosomal protein S13 (uS13)	yes		rpsM	BSU_01410	rpsM_147973_148338_1	P20282	gene_detail BG10730	147,973 → 148,338	COG0099
C8B3C93479DC1EF6DAD6FCBEEBAD57817BBAFDDA	BSU_03870	ycnE	168	putative monooxygenase	10.806	4.87	95	288	unknown	unknown	no		ycnE	BSU_03870	ycnE_439282_439569_-1	P94425	gene_detail+BG12041	439,282 → 439,569	COG1359
C8B867758330355F44C63CC284DC7AA3061FB9F1	BSU_23460	spoIIAB	168	anti-[wiki|sigma factor] to [[protein|CFF318EE6CACDEE763FBF96A2ABB46E944679AAA]], protein serine kinase, phosphorylates [[protein|3936E91C062074BFE4284B54A8CC33F35F94F5EE]]	16.2124	4.38	146	441	control of [[protein|CFF318EE6CACDEE763FBF96A2ABB46E944679AAA]] activity; phosphorylation and inactivation of [[protein|3936E91C062074BFE4284B54A8CC33F35F94F5EE]]	anti-[wiki|sigma factor], protein serine kinase	no		spoIIAB	BSU_23460	spoIIAB_2444208_2444648_-1	P10728	gene_detail+BG10297	2,444,208 → 2,444,648	COG2172
C8BF3815578293542D14811C60F4CA78AACF73EB	BSU_18910	rapK	168	response regulator aspartate phosphatase, controls [[protein|7832489F11F606BCF637EC23BAAB41AD10237EBB]] activity	43.6828	5.06	371	1116	control of [[protein|7832489F11F606BCF637EC23BAAB41AD10237EBB]] activity	response regulator aspartate phosphatase	no		rapK, yobG	BSU_18910	rapK_2062150_2063265_1	O34930	gene_detail+BG12664	2,062,150 → 2,063,265	
C8C2E2F1B739F3D9A2FA6B460998708AAB2DA495	BSU_15460	ylyB	168	similar to pseudouridylate synthase	33.5001	5.43	303	912	RNA modification	putative pseudouridylate synthase	no	5.4.99.23	ylyB, ylmL	BSU_15460	rluD_1617210_1618121_1	Q45480	gene_detail BG11796	1,617,210 → 1,618,121	COG0564
C8DECE66496334A21E7EDA0D10BD17ECA81473E2	new_3762583_3762663	S1410	168	new RNA feature, 5'UTR of clsA	0	0		81		5'UTR of clsA		null	S1410	new_3762583_3762663	S1410_3762583_3762663_1			3,762,583 → 3,762,663	
C8E45EDBCD0CFF353D1D66E6D77FD81E976BC0BC	BSU_01500	rpsI	168	ribosomal protein uS9	14	11	130	393	translation	ribosomal protein S9 (uS9)	yes		rpsI	BSU_01500	rpsI_154300_154692_1	P21470	gene_detail BG19007	154,300 → 154,692	COG0103
C8EFD001C76F3C35EFCDF30F50E94769696900D9	BSU_22280	yppD	168	unknown	9.3799	4.34	81	246	unknown	unknown	no	null	yppD	BSU_22280	yppD_2339226_2339471_-1	P50832	gene_detail+BG11445	2,339,226 → 2,339,471	
C8F0A75DC493CF3A3EE3A1D8402A2F8B5DD9EE1F	new_2589046_2589122	S940	168	new RNA feature, 5'UTR of ispG	0	0		77		5'UTR of ispG		null	S940	new_2589046_2589122	S940_2589046_2589122_1			2,589,046 → 2,589,122	
C906459A1E09AE506DA3AB06EC7AA31DDCBCFCF0	BSU_misc_RNA_56	BSU_misc_RNA_56	168	null	0	0		236	null			null	BSU_misc_RNA_56	BSU_misc_RNA_56				3,491,322 → 3,491,557	
C90D642197EE589F9D33CD5AA0B1069E3BC124A8	BSU_26710	azlC	168	amino acid exporter (with [[protein|7A1445B7AFD9C3AA45EF67E51F5D233FCC5F8884]])	28.2151	9.73	254	765	export of amino acids	component of amino acid exporter (with [[protein|7A1445B7AFD9C3AA45EF67E51F5D233FCC5F8884]])	no		azlC, yrdH	BSU_26710	azlC_2728976_2729740_-1	O07942	gene_detail BG11915	2,728,976 → 2,729,740	COG1296
C90E529B881205C8BBB03C960873A91989C21C3A	new_2549607_2549677_c	S922	168	new RNA feature, 5' of BSU_misc_RNA_38	0	0		71		5' of BSU_misc_RNA_38		null	S922	new_2549607_2549677_c				2,549,607 → 2,549,677	
C90E79426E17DDAFB12062C506FE7D80DF374DD6	new_3804684_3804986_c	S1436	168	new RNA feature, 5'UTR of rho	0	0		303		5'UTR of rho		null	S1436	new_3804684_3804986_c				3,804,684 → 3,804,986	
C90F4078AC566F8E7C3BF245D9EFEF90A53E41DA	BSU_27470	yrrD	168	forespore-specific sporulation protein	19.585	7.1	174	525	unknown	forespore-specific sporulation protein	no		yrrD	BSU_27470	yrrD_2805704_2806228_-1	O34402	gene_detail+BG13790	2,805,704 → 2,806,228	COG3881
C9370B221117B89A1134B413748D39505C2E1DA8	BSU_32510	pucA	168	xanthine dehydrogenase	36.5912	6.36	330	993	purine utilization	xanthine dehydrogenase	no		pucA, yurF	BSU_32510	pucA_3339945_3340937_-1	O32147	gene_detail+BG13992	3,339,945 → 3,340,937	COG1975
C95574E2B46A5667C50ACAEABC40355204142D4D	BSU_misc_RNA_47	BSU_misc_RNA_47	168	null	0	0		131	null			null	BSU_misc_RNA_47	BSU_misc_RNA_47				2,953,408 → 2,953,538	
C95EEAC79B9E823BBBCF6B1960DABCCBB2AC03A4	BSU_13860	papB	168	Xaa-Pro amino-peptidase	40.176	5.17	363	1092	degradation of proline-containing peptides	Xaa-Pro amino-peptidase	no	3.4.11.9	papB, ykvY	BSU_13860	ykvY_1453691_1454782_1	O31689	gene_detail BG13326	1,453,691 → 1,454,782	COG0006
C9817A54C8E72193280E393D7BD3375BD1751738	BSU_25530	spoIIP	168	cell wall hydrolase with both amidase and endopeptidase activities, required for dissolution of the septal cell wall	44.3874	6.85	401	1206		cell wall hydrolase	no		spoIIP	BSU_25530	spoIIP_2633237_2634442_-1	P37968	gene_detail BG10439	2,633,237 → 2,634,442	COG5819
C986170546BD161CBBF6274F3F530A7EAF128B8B	new_1125843_1126369	S372	168	new RNA feature, independent transcript	0	0		527		independent transcript		null	S372	new_1125843_1126369	S372_1125843_1126369_1			1,125,843 → 1,126,369	
C987040D5E30D90D9924BF117249059CA402AB0F	BSU_tRNA_4	trnY-Lys	168	null	0	0		76	translation	transfer RNA-Lys	no	null	trnY-Lys	BSU_tRNA_4			gene_detail+BG00004		
C993D176CE1B93A74D34B45DFFE30295245E2BD2	BSU_03850	ycnC	168	similar to transcriptional regulator ([wiki|TetR family])	33.3914	6.21	292	879	unknown	unknown	no		ycnC	BSU_03850	ycnC_437474_438352_-1	P94423	gene_detail+BG12039	437,474 → 438,352	COG1309
C99AA3FDBB561BCED60915078DC746690C071753	BSU_39470	sndB	168	N-acetylcysteine deacetylase	41.4375	5.32	380	1143	utilization and detoxification of S-(2-succino)cysteine	N-acetylcysteine deacetylase	no		sndB, yxeP	BSU_39470	yxeP_4056870_4058012_-1	P54955	gene_detail+BG11892	4,056,870 → 4,058,012	COG1473
C99CB28AA6EEA89649A59B329B66EDBEA1EFF3D0	new_505044_505113	S152	168	new RNA feature, intergenic region	0	0		70		intergenic region		null	S152	new_505044_505113	S152_505044_505113_1			505,044 → 505,113	
C9C395A5F6A2C06EAC97F228C5C66D1628C937CF	BSU_25900	cwlA	168	N-acetylmuramoyl-L-alanine amidase	29.806	10.4	272	819	minor autolysin	N-acetylmuramoyl-L-alanine amidase	no	3.5.1.28	cwlA	BSU_25900	cwlA_2664573_2665391_-1	P24808	gene_detail+BG10505	2,664,573 → 2,665,391	COG5632
C9E47F807248375982D85839EC72921034F061FD	BSU_40280	yycO	168	putative cell wall hydrolase (peptidase)	26.3794	9.17	245	738	unknown	unknown	no	null	yycO	BSU_40280	yycO_4138800_4139537_-1	Q45607	gene_detail+BG11468	4,138,800 → 4,139,537	COG3863
C9E726B44BFC86D42A0FF2BB611A9E7B027BA39F	new_3450605_3450670_c	S1285	168	new RNA feature, intergenic region	0	0		66		intergenic region		null	S1285	new_3450605_3450670_c				3,450,605 → 3,450,670	
C9F900E0DBC720A6CFAD6DE36DEB22A18535D751	BSU_tRNA_53	trnB-Thr	168	null	0	0		76	translation	transfer RNA-Thr	no	null	trnB-Thr, trnE	BSU_tRNA_53			gene_detail+BG00075		
C9FE434F5678A791F5CF3A81D56AE647BB07BA0F	BSU_17560	ynaI	168	similar to phosphoribosylanthranilate isomerase	18.3366	6.62	156	471	unknown	unknown	no	null	ynaI	BSU_17560	ynaI_1886057_1886527_1	P94487	gene_detail+BG12261	1,886,057 → 1,886,527	
C9FEE07601AD28B2651EB881A1D9B34D5082237C	BSU_22350	dnaD	168	initiation of chromosome replication, part of the [wiki|replisome]	27.4904	7.17	232	699	[[category|SW.3.1.1]]	initiation of chromosome replication	yes		dnaD	BSU_22350	dnaD_2345433_2346131_-1	P39787	gene_detail BG10957	2,345,433 → 2,346,131	COG3935
CA00DFB480CBDC8AC31559958EF8E97E1E9BD4E1	BSU_22600	aroE	168	3-phosphoshikimate 1-carboxyvinyltransferase	45.0776	6.34	428	1287	biosynthesis of aromatic amino acids	3-phosphoshikimate 1-carboxyvinyltransferase	yes	2.5.1.19	aroE	BSU_22600	aroE_2367954_2369240_-1	P20691	gene_detail BG10294	2,367,954 → 2,369,240	COG0128
CA0939064E70A97434FA450A69E779FD89880613	BSU_00840	mcsA	168	modulator of [[protein|908DB17A39D518E84977250C55825E77FA02E391]]-dependent repression, [[protein|CA0939064E70A97434FA450A69E779FD89880613]] activates kinase activity of [[protein|7B1B664A1AE1F641E8E7D9E2894D5C8FFFA92948]]	20.8774	6.62	185	558	control of [[protein|908DB17A39D518E84977250C55825E77FA02E391]] activity	activator of [[protein|7B1B664A1AE1F641E8E7D9E2894D5C8FFFA92948]] kinase activity	no		mcsA, yacH	BSU_00840	mcsA_101927_102484_1	P37569	gene_detail+BG10146	101,927 → 102,484	COG3880
CA0E2F13C9EB2B0643113322911DF51EA27C163A	BSU_20420	yorD	168	unknown	11.9734	4.57	104	315	unknown	unknown	no	null	yorD	BSU_20420	yorD_2186985_2187299_-1	P68575	gene_detail+BG13688	2,186,985 → 2,187,299	
CA16FD3507DCCADB1E01DF25B42C3405C9205B05	BSU_15500	pyrC	168	dihydroorotase	46.4451	5.43	428	1287	pyrimidine biosynthesis	dihydroorotase	no	3.5.2.3	pyrC	BSU_15500	pyrC_1621374_1622660_1	P25995	gene_detail+BG10714	1,621,374 → 1,622,660	COG0044
CA24A70169D3A89B7EBA406C4EB015BC9828E6B2	new_1298339_1298611	S451	168	new RNA feature, 5'UTR of rex	0	0		273		5'UTR of rex		null	S451	new_1298339_1298611	S451_1298339_1298611_1			1,298,339 → 1,298,611	
CA4597C6253CCF7D7954686A30AF041808BDF8E5	BSU_03930	gdh	168	glucose 1-dehydrogenase (NAD)	27.9398	5.08	261	786	germination	glucose 1-dehydrogenase (NAD)	no	1.1.1.47	gdh	BSU_03930	gdh_445344_446129_1	P12310	gene_detail+BG10545	445,344 → 446,129	COG1028
CA47B1C22C4FCFB93CD32FE3EC3F6F13DFEFC611	new_844073_844595_c	S271	168	new RNA feature, 5'UTR of ltaS	0	0		523		5'UTR of ltaS		null	S271	new_844073_844595_c	S271_844073_844595_-1			844,073 → 844,595	
CA4EF8385EAA4BBC47FF0D998C820D9F36F5F94D	BSU_06210	ydjI	168	required for membrane localization of [[protein|3B6F4FBB19401069E827EAF5835DD15AAA3C3487]] (together with [[protein|F93381205C61665820D034A384BD60410AAE84C1]] and [[protein|938B55332DFB2B465D0D5AD530550CED5AC30A92]])	35.924	4.94	323	972	targeting of [[protein|3B6F4FBB19401069E827EAF5835DD15AAA3C3487]]	unknown	no	null	ydjI	BSU_06210	ydjI_673814_674785_1	O34789	gene_detail+BG12800	673,814 → 674,785	COG4260
CA5187E3E30EE26C73A92FE84B461500BCB67136	BSU_18898	yozW	168	unknown	6	4	57	174	unknown	unknown	-		yozW	BSU_18898	yozW_2059691_2059864_-1	C0H424		2,059,691 → 2,059,864	
CA6AAE8AC5B5EF01A911B035F8782579CD876C08	BSU_11660	tenI	168	thiazole tautomerase	22.7825	8.13	205	618	biosynthesis of thiamine	thiazole tautomerase	no	null	tenI	BSU_11660	tenI_1243134_1243751_1	P25053	gene_detail+BG10792	1,243,134 → 1,243,751	COG0352
CA714C3EFA78810C512F88581AB13EB3AFDEAD7F	new_1221487_1221593	S407	168	new RNA feature, intergenic region	0	0		107		intergenic region		null	S407	new_1221487_1221593	S407_1221487_1221593_1			1,221,487 → 1,221,593	
CA71F577FDBB8C6E647AA56E16E4111651F47E17	BSU_04630	ssdC	168	MucB/RseB-like protein, affects the assembly of the spore cortex and spore shape	42.0293	9.6	338	1017	assembly of the spore cortex	spore shape determinant C	no		ydcC	BSU_04630	ydcC_516241_517257_1	P96619	gene_detail BG12090	516,241 → 517,257	COG2834
CA74CB721842927F67FBC3B5C27D2EE46B30CE1C	BSU_37560	thrZ	168	threonyl-tRNA synthetase (minor)	73.1954	5.75	638	1917	translation	threonyl-tRNA synthetase (minor)	no	6.1.1.3	thrZ, thrS2	BSU_37560	thrZ_3854256_3856172_-1	P18256	gene_detail BG10421	3,854,256 → 3,856,172	COG0441
CA7C472698CB9B9D75573377F42CCEE055D73EDD	BSU_40430	yycE	168	unknown	15.4464	5.37	139	420	unknown	unknown	no	null	yycE	BSU_40430	yycE_4156931_4157350_-1	P37479	gene_detail+BG10003	4,156,931 → 4,157,350	
CA7C4E9F9760F006E8E0DBC7E9D990D3EA4BC229	new_2931889_2933301_c	S1083	168	new RNA feature, independent transcript	0	0		1413		independent transcript		null	S1083	new_2931889_2933301_c				2,931,889 → 2,933,301	
CA85B14720E86D2E609388D561B56ADA880B2190	BSU_21710	ypnP	168	putative damage inducible, Na+ driven multidrug efflux pump	48.3127	10.05	445	1338	unknown	putative damage inducible, Na+ driven multidrug efflux pump	no		ypnP, dinF	BSU_21710	dinF_2288669_2290006_-1	P54181	gene_detail+BG11625	2,288,669 → 2,290,006	COG0534
CA8A60F0C3B114EA9A718EA1BC218A9268F0F273	new_846186_849552	S272	168	new RNA feature, 3'UTR of yflA	0	0		3367		3'UTR of yflA		null	S272	new_846186_849552	S272_846186_849552_1			846,186 → 849,552	
CA90AAE5320C20F93F5ED0F167294C28495756FF	BSU_28210	lonB	168	Lon-like ATP-dependent protease	60.258	6.27	552	1659	protein quality control	Lon-like ATP-dependent protease	no		lonB, ysxF	BSU_28210	lonB_2882971_2884629_-1	P42425	gene_detail+BG11077	2,882,971 → 2,884,629	COG1067
CAADFAFD4C39362D0D0F242C926AE101C683EB5D	BSU_38680	yxlD	168	negative regulation of [[protein|801E92306971E26AD4AB155172B7F4EFDE2F9170]]-directed transcription of the [[gene|801E92306971E26AD4AB155172B7F4EFDE2F9170]] operon	7.7136	10.27	68	207	negative regulation of [[protein|801E92306971E26AD4AB155172B7F4EFDE2F9170]]-directed transcription of the [[gene|801E92306971E26AD4AB155172B7F4EFDE2F9170]] operon	unknown	no		yxlD	BSU_38680	yxlD_3969796_3970002_-1	P94372	gene_detail+BG12550	3,969,796 → 3,970,002	
CAB8FD0F8B56A25318EA5C0B8A183F7351A2FA43	BSU_misc_RNA_8	BSU_misc_RNA_8	168	null	0	0		101	null			null	BSU_misc_RNA_8	BSU_misc_RNA_8				626,346 → 626,446	
CABDEA213ECD7308A7F37D16F493313801A33180	BSU_32469	yuzJ	168	unknown	4	5	43	132	unknown	unknown	-		yuzJ	BSU_32469	yuzJ_3335414_3335545_1	C0H3Q7		3,335,414 → 3,335,545	
CAC7501084503E1008F0DFB3EAE916084C98E7B6	new_1517792_1517864	S525	168	new RNA feature, 5'UTR of abh	0	0		73		5'UTR of abh		null	S525	new_1517792_1517864	S525_1517792_1517864_1			1,517,792 → 1,517,864	
CADB90013B8CF7C229ED68240BBF9D2B9168920B	BSU_26900	yraL	168	unknown	9.7702	10.06	87	264	unknown	unknown	no	null	yraL	BSU_26900	yraL_2749260_2749523_1	O07917	gene_detail+BG12276	2,749,260 → 2,749,523	
CAE38D8F25A5EC6AC8045E40072E6FEC632045FA	BSU_27060	levE	168	fructose-specific permease of the [wiki|phosphotransferase systems|phosphotransferase system], EIIB of the [[category|SW.1.2.2|PTS]], [[category|SW.3.4.3]], control of [[protein|1D2043CC0D8CF64142F0A5993A936C5A196726D4]] activity	17.941	9.44	162	489	fructose uptake and phosphorylation, control of [[protein|1D2043CC0D8CF64142F0A5993A936C5A196726D4]] activity	fructose-specific [[category|SW.1.2.2|PTS]], EII component	no	2.7.1.69	levE	BSU_27060	levE_2761907_2762395_-1	P26380	gene_detail+BG10317	2,761,907 → 2,762,395	COG3444
CAE7D8E45DA7CDE99D3EA114DF7E368A0A126389	BSU_20860	aimR	168	part of the arbitrium peptide-based communication system, phage SP beta lytic/lysogenic regulator	45.1577	5.86	386	1161	control of phage SP beta lysogeny	SP beta arbitrium transcription factor	no		aimR, yopK	BSU_20860	yopK_2208994_2210154_-1	O31927	gene_detail+BG13644	2,208,994 → 2,210,154	
CAF58B4BAEB03353CF80A2862590888D07B48E2C	BSU_18240	yngH	168	methylcrotonoyl-CoA carboxylase	48.923	7.31	444	1335	mother cell metabolism, leucine utilization	methylcrotonoyl-CoA carboxylase, subunit	no	6.4.1.4	yngH	BSU_18240	yngHA_1953181_1954515_-1	O34544	gene_detail BG13459	1,953,181 → 1,954,515	COG4770
CAFAE305B1771DD89E81F75A6713161393BE99A0	BSU_34550	pgcM	168	beta-phosphoglucomutase/ glucose-1-phosphate phosphodismutase	24.9536	4.76	226	681	starch and maltodextrin utilization	beta-phosphoglucomutase(EC 5.4.2.6 and EC 2.7.1.41)	no	5.4.2.6	pgcM, yvdM	BSU_34550	pgcM_3546873_3547553_-1	O06995	gene_detail BG12422	3,546,873 → 3,547,553	COG0637
CAFB8D05ADBE1527B9928FB13D36AAB0F6593466	new_1437728_1437978_c	S492	168	new RNA feature, 5'UTR of clpE	0	0		251		5'UTR of clpE		null	S492	new_1437728_1437978_c				1,437,728 → 1,437,978	
CB06A70DE7462CEB7AF5D8C28943C878DD56DE1A	BSU_34540	clpP	168	ATP-dependent Clp protease proteolytic subunit (class III heat-shock protein)	21	5	197	594	protein degradation	ATP-dependent Clp protease proteolytic subunit	no	3.4.21.92	clpP, yvdN	BSU_34540	clpP_3546234_3546827_1	P80244	gene_detail BG19016	3,546,234 3,546,827	COG0740
CB09E2D2B3D1C22BA0A4B9045F1B8EFBC1BE6F77	BSU_misc_RNA_89	surX	168																
CB0B6C69CB5CFF6FE30C3F95991F309C8DE1E344	BSU_04640	alr	168	alanine racemase	43.1044	8.43	389	1167	peptidoglycan biosynthesis	alanine racemase	yes	5.1.1.1	alr, dal, alrA	BSU_04640	alrA_517372_518541_1	P10725	gene_detail BG10950	517,372 → 518,541	COG0787
CB0B856B22984DD5B10F01DD07C3961FAA742923	BSU_17120	pksE	168	involved in polyketide synthesis	85.6072	7.38	767	2304	polyketide synthesis	unknown	no		pksE	BSU_17120	pksE_1786104_1788407_1	O34787	gene_detail+BG12651	1,786,104 → 1,788,407	COG2070
CB12BCCF6CEADC0C64DD918E0BAE4748E358A67B	BSU_13570	mtnU	168	omega-amidase	29.2486	5.1	259	780	methionine salvage	omega-amidase	no		mtnU, ykrU	BSU_13570	mtnU_1424767_1425546_-1	O31664	gene_detail+BG13280	1,424,767 → 1,425,546	COG0388
CB17B0F6ABA3ED9C06B070FE81B7C119C30F7E49	new_3807376_3807735_c	S1437	168	new RNA feature, intergenic region	0	0		360		intergenic region		null	S1437	new_3807376_3807735_c				3,807,376 → 3,807,735	
CB17C6A0CE311232432722D23332EBD918F419D9	new_2587581_2588011	S939	168	new RNA feature, 3'UTR of yqgB	0	0		431		3'UTR of yqgB		null	S939	new_2587581_2588011	S939_2587581_2588011_1			2,587,581 → 2,588,011	
CB29071693157C2613E35705D9E93A52DF070091	new_2641195_2642042_c	S963	168	new RNA feature, 5'UTR of comEA	0	0		848		5'UTR of comEA		null	S963	new_2641195_2642042_c				2,641,195 → 2,642,042	
