"protein","relType","goTerm","goName","namespace","neverAnnotate"
"Q6PC69","enables","GO:0003723","RNA binding","molecular_function","false"
"Q6PC69","involved_in","GO:0000470","maturation of LSU-rRNA","biological_process","false"
"Q6PC69","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q6PC69","involved_in","GO:0006412","translation","biological_process","false"
"Q6PC69","enables","GO:0003735","structural constituent of ribosome","molecular_function","false"
"Q6PC69","located_in","GO:0005840","ribosome","cellular_component","false"
"Q6PC69","acts_upstream_of_or_within","GO:0042541","hemoglobin biosynthetic process","biological_process","false"
"Q6PC69","acts_upstream_of_or_within","GO:0043009","chordate embryonic development","biological_process","false"
"Q6PC69","part_of","GO:0015934","large ribosomal subunit","cellular_component","false"
"Q6PC69","part_of","GO:0022625","cytosolic large ribosomal subunit","cellular_component","false"
"Q9I918","involved_in","GO:0007165","signal transduction","biological_process","false"
"Q9I918","involved_in","GO:0007186","G protein-coupled receptor signaling pathway","biological_process","false"
"Q9I918","enables","GO:0004968","gonadotropin-releasing hormone receptor activity","molecular_function","false"
"Q9I918","located_in","GO:0016020","membrane","cellular_component","false"
"Q9I918","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q9I918","enables","GO:0004930","G protein-coupled receptor activity","molecular_function","false"
"Q5TZ80","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q5TZ80","part_of","GO:0070695","FHF complex","cellular_component","false"
"Q5TZ80","involved_in","GO:0007040","lysosome organization","biological_process","false"
"Q5TZ80","located_in","GO:0005813","centrosome","cellular_component","false"
"Q5TZ80","located_in","GO:0005856","cytoskeleton","cellular_component","false"
"Q5TZ80","enables","GO:0008017","microtubule binding","molecular_function","false"
"Q5TZ80","involved_in","GO:0015031","protein transport","biological_process","false"
"Q5TZ80","involved_in","GO:0031122","cytoplasmic microtubule organization","biological_process","false"
"Q5TZ80","involved_in","GO:0008333","endosome to lysosome transport","biological_process","false"
"Q5TZ80","involved_in","GO:0007032","endosome organization","biological_process","false"
"Q5TZ80","located_in","GO:0005874","microtubule","cellular_component","false"
"Q5TZ80","involved_in","GO:0045022","early endosome to late endosome transport","biological_process","false"
"Q5TZ80","enables","GO:0051959","dynein light intermediate chain binding","molecular_function","false"
"Q5TZ80","involved_in","GO:0030705","cytoskeleton-dependent intracellular transport","biological_process","false"
"B0V207","involved_in","GO:1905719","protein localization to perinuclear region of cytoplasm","biological_process","false"
"B0V207","involved_in","GO:0045022","early endosome to late endosome transport","biological_process","false"
"B0V207","involved_in","GO:0015031","protein transport","biological_process","false"
"B0V207","part_of","GO:0070695","FHF complex","cellular_component","false"
"B0V207","involved_in","GO:0007040","lysosome organization","biological_process","false"
"B0V207","involved_in","GO:0007032","endosome organization","biological_process","false"
"B0V207","involved_in","GO:0008333","endosome to lysosome transport","biological_process","false"
"Q7ZYX1","involved_in","GO:0015031","protein transport","biological_process","false"
"Q7ZYX1","involved_in","GO:0045022","early endosome to late endosome transport","biological_process","false"
"Q7ZYX1","enables","GO:0019788","NEDD8 transferase activity","molecular_function","false"
"Q7ZYX1","part_of","GO:0070695","FHF complex","cellular_component","false"
"Q7ZYX1","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q7ZYX1","involved_in","GO:0007032","endosome organization","biological_process","false"
"Q7ZYX1","involved_in","GO:0045116","protein neddylation","biological_process","false"
"Q7ZYX1","is_active_in","GO:0005634","nucleus","cellular_component","false"
"Q7ZYX1","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q7ZYX1","involved_in","GO:0006915","apoptotic process","biological_process","false"
"Q7ZYX1","involved_in","GO:0008333","endosome to lysosome transport","biological_process","false"
"Q7ZYX1","located_in","GO:0016020","membrane","cellular_component","false"
"Q7ZYX1","involved_in","GO:0007040","lysosome organization","biological_process","false"
"Q7SYK1","enables","GO:0016763","pentosyltransferase activity","molecular_function","false"
"Q7SYK1","located_in","GO:0005829","cytosol","cellular_component","false"
"Q7SYK1","involved_in","GO:0008033","tRNA processing","biological_process","false"
"Q7SYK1","enables","GO:0016757","glycosyltransferase activity","molecular_function","false"
"Q7SYK1","located_in","GO:0005741","mitochondrial outer membrane","cellular_component","false"
"Q7SYK1","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"Q7SYK1","enables","GO:0008479","tRNA-guanosine(34) queuine transglycosylase activity","molecular_function","false"
"Q7SYK1","located_in","GO:0016020","membrane","cellular_component","false"
"Q7SYK1","involved_in","GO:0101030","tRNA-guanine transglycosylation","biological_process","false"
"Q7SYK1","enables","GO:0016740","transferase activity","molecular_function","false"
"Q7SYK1","involved_in","GO:0006400","tRNA modification","biological_process","false"
"Q7SYK1","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q7SYK1","located_in","GO:0005739","mitochondrion","cellular_component","false"
"Q7SYK1","enables","GO:0046982","protein heterodimerization activity","molecular_function","false"
"Q7SYK1","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q7ZVJ6","located_in","GO:0016020","membrane","cellular_component","false"
"Q7ZVJ6","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q7ZVJ6","enables","GO:0008479","tRNA-guanosine(34) queuine transglycosylase activity","molecular_function","false"
"Q7ZVJ6","involved_in","GO:0006400","tRNA modification","biological_process","false"
"Q7ZVJ6","enables","GO:0046982","protein heterodimerization activity","molecular_function","false"
"Q7ZVJ6","enables","GO:0000049","tRNA binding","molecular_function","false"
"Q7ZVJ6","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"Q7ZVJ6","involved_in","GO:0008033","tRNA processing","biological_process","false"
"Q7ZVJ6","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q7ZVJ6","involved_in","GO:0101030","tRNA-guanine transglycosylation","biological_process","false"
"Q7ZVJ6","located_in","GO:0005741","mitochondrial outer membrane","cellular_component","false"
"Q7ZVJ6","enables","GO:0016763","pentosyltransferase activity","molecular_function","false"
"Q7ZVJ6","located_in","GO:0005739","mitochondrion","cellular_component","false"
"A5HAK0","involved_in","GO:0030154","cell differentiation","biological_process","false"
"A5HAK0","enables","GO:0003723","RNA binding","molecular_function","false"
"A5HAK0","enables","GO:0004518","nuclease activity","molecular_function","false"
"A5HAK0","involved_in","GO:0001525","angiogenesis","biological_process","false"
"A5HAK0","enables","GO:0004519","endonuclease activity","molecular_function","false"
"A5HAK0","involved_in","GO:0002376","immune system process","biological_process","false"
"A5HAK0","involved_in","GO:0050829","defense response to Gram-negative bacterium","biological_process","false"
"A5HAK0","located_in","GO:0005576","extracellular region","cellular_component","false"
"A5HAK0","enables","GO:0016787","hydrolase activity","molecular_function","false"
"A5HAK0","enables","GO:0003676","nucleic acid binding","molecular_function","false"
"A5HAK0","enables","GO:0004540","RNA nuclease activity","molecular_function","false"
"A5HAK0","involved_in","GO:0042742","defense response to bacterium","biological_process","false"
"A5HAK0","involved_in","GO:0050830","defense response to Gram-positive bacterium","biological_process","false"
"A8WGP3","enables","GO:0004721","phosphoprotein phosphatase activity","molecular_function","false"
"A8WGP3","enables","GO:0046872","metal ion binding","molecular_function","false"
"A8WGP3","enables","GO:0004722","protein serine/threonine phosphatase activity","molecular_function","false"
"A8WGP3","located_in","GO:0005737","cytoplasm","cellular_component","false"
"A8WGP3","located_in","GO:0005813","centrosome","cellular_component","false"
"A8WGP3","enables","GO:0017018","myosin phosphatase activity","molecular_function","false"
"A8WGP3","acts_upstream_of_or_within","GO:0021952","central nervous system projection neuron axonogenesis","biological_process","false"
"A8WGP3","acts_upstream_of_or_within","GO:0009953","dorsal/ventral pattern formation","biological_process","false"
"A8WGP3","located_in","GO:0005856","cytoskeleton","cellular_component","false"
"A8WGP3","involved_in","GO:0000724","double-strand break repair via homologous recombination","biological_process","false"
"A8WGP3","located_in","GO:0005634","nucleus","cellular_component","false"
"A8WGP3","acts_upstream_of_or_within","GO:0007420","brain development","biological_process","false"
"A8WGP3","enables","GO:0016787","hydrolase activity","molecular_function","false"
"A8WGP3","acts_upstream_of_or_within","GO:0048264","determination of ventral identity","biological_process","false"
"A8WGP3","acts_upstream_of_or_within","GO:0001525","angiogenesis","biological_process","false"
"A4QN59","enables","GO:0090560","2-(3-amino-3-carboxypropyl)histidine synthase activity","molecular_function","false"
"A4QN59","enables","GO:0051536","iron-sulfur cluster binding","molecular_function","false"
"A4QN59","enables","GO:0051539","4 iron, 4 sulfur cluster binding","molecular_function","false"
"A4QN59","enables","GO:0046872","metal ion binding","molecular_function","false"
"A4QN59","involved_in","GO:0017183","protein histidyl modification to diphthamide","biological_process","false"
"A4QN59","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"Q567W6","located_in","GO:0005634","nucleus","cellular_component","false"
"Q567W6","enables","GO:0051536","iron-sulfur cluster binding","molecular_function","false"
"Q567W6","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q567W6","enables","GO:0016740","transferase activity","molecular_function","false"
"Q567W6","enables","GO:0051539","4 iron, 4 sulfur cluster binding","molecular_function","false"
"Q567W6","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q567W6","involved_in","GO:0017183","protein histidyl modification to diphthamide","biological_process","false"
"Q567W6","enables","GO:0090560","2-(3-amino-3-carboxypropyl)histidine synthase activity","molecular_function","false"
"Q567W6","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"Q90Y50","located_in","GO:0014704","intercalated disc","cellular_component","false"
"Q90Y50","located_in","GO:0016020","membrane","cellular_component","false"
"Q90Y50","involved_in","GO:0046718","symbiont entry into host cell","biological_process","false"
"Q90Y50","acts_upstream_of_or_within","GO:0001822","kidney development","biological_process","false"
"Q90Y50","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q90Y50","involved_in","GO:0007155","cell adhesion","biological_process","false"
"Q90Y50","located_in","GO:0009986","cell surface","cellular_component","false"
"Q90Y50","enables","GO:0050839","cell adhesion molecule binding","molecular_function","false"
"Q90Y50","located_in","GO:0016323","basolateral plasma membrane","cellular_component","false"
"Q90Y50","located_in","GO:0005923","bicellular tight junction","cellular_component","false"
"Q90Y50","enables","GO:0001618","virus receptor activity","molecular_function","false"
"Q90Y50","located_in","GO:0005912","adherens junction","cellular_component","false"
"Q90Y50","involved_in","GO:0034109","homotypic cell-cell adhesion","biological_process","false"
"Q90Y50","located_in","GO:0070161","anchoring junction","cellular_component","false"
"Q5XIZ6","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"Q5XIZ6","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q5XIZ6","enables","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","molecular_function","false"
"Q5XIZ6","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"Q5XIZ6","part_of","GO:0009331","glycerol-3-phosphate dehydrogenase (FAD) complex","cellular_component","false"
"Q5XIZ6","enables","GO:0047952","glycerol-3-phosphate dehydrogenase [NAD(P)+] activity","molecular_function","false"
"Q5XIZ6","located_in","GO:0005829","cytosol","cellular_component","false"
"Q5XIZ6","involved_in","GO:0006072","glycerol-3-phosphate metabolic process","biological_process","false"
"Q5XIZ6","involved_in","GO:0046168","glycerol-3-phosphate catabolic process","biological_process","false"
"Q5XIZ6","enables","GO:0051287","NAD binding","molecular_function","false"
"Q5XIZ6","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"Q6DGJ3","located_in","GO:0016020","membrane","cellular_component","false"
"Q6DGJ3","involved_in","GO:0045039","protein insertion into mitochondrial inner membrane","biological_process","false"
"Q6DGJ3","located_in","GO:0005739","mitochondrion","cellular_component","false"
"Q6DGJ3","located_in","GO:0005743","mitochondrial inner membrane","cellular_component","false"
"Q6DGJ3","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q6DGJ3","part_of","GO:0042719","mitochondrial intermembrane space protein transporter complex","cellular_component","false"
"Q6DGJ3","involved_in","GO:0015031","protein transport","biological_process","false"
"F1QCP6","located_in","GO:0016020","membrane","cellular_component","false"
"F1QCP6","located_in","GO:0005743","mitochondrial inner membrane","cellular_component","false"
"F1QCP6","enables","GO:0016746","acyltransferase activity","molecular_function","false"
"F1QCP6","acts_upstream_of_or_within","GO:0045823","positive regulation of heart contraction","biological_process","false"
"F1QCP6","involved_in","GO:0032048","cardiolipin metabolic process","biological_process","false"
"F1QCP6","enables","GO:0016740","transferase activity","molecular_function","false"
"F1QCP6","enables","GO:0047184","1-acylglycerophosphocholine O-acyltransferase activity","molecular_function","false"
"F1QCP6","involved_in","GO:0000423","mitophagy","biological_process","false"
"F1QCP6","located_in","GO:0005741","mitochondrial outer membrane","cellular_component","false"
"F1QCP6","involved_in","GO:0007007","inner mitochondrial membrane organization","biological_process","false"
"F1QCP6","acts_upstream_of_or_within","GO:0007507","heart development","biological_process","false"
"F1QCP6","involved_in","GO:0035965","cardiolipin acyl-chain remodeling","biological_process","false"
"F1QCP6","involved_in","GO:0006644","phospholipid metabolic process","biological_process","false"
"F1QCP6","involved_in","GO:0006629","lipid metabolic process","biological_process","false"
"F1QCP6","acts_upstream_of_or_within","GO:0001947","heart looping","biological_process","false"
"F1QCP6","located_in","GO:0031966","mitochondrial membrane","cellular_component","false"
"F1QCP6","located_in","GO:0005739","mitochondrion","cellular_component","false"
"Q6IQP3","located_in","GO:0005783","endoplasmic reticulum","cellular_component","false"
"Q6IQP3","located_in","GO:0016020","membrane","cellular_component","false"
"Q6IQP3","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q6IQP3","enables","GO:0005509","calcium ion binding","molecular_function","false"
"Q6IQP3","located_in","GO:0005789","endoplasmic reticulum membrane","cellular_component","false"
"Q6IQP3","located_in","GO:0042470","melanosome","cellular_component","false"
"Q6IQP3","located_in","GO:0033018","sarcoplasmic reticulum lumen","cellular_component","false"
"Q6IQP3","located_in","GO:0005576","extracellular region","cellular_component","false"
"Q6IQP3","located_in","GO:0016529","sarcoplasmic reticulum","cellular_component","false"
"Q6IQP3","located_in","GO:0005794","Golgi apparatus","cellular_component","false"
"O73797","enables","GO:0005102","signaling receptor binding","molecular_function","false"
"O73797","involved_in","GO:0021675","nerve development","biological_process","false"
"O73797","involved_in","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","biological_process","false"
"O73797","involved_in","GO:0045664","regulation of neuron differentiation","biological_process","false"
"O73797","located_in","GO:0005576","extracellular region","cellular_component","false"
"O73797","enables","GO:0005163","nerve growth factor receptor binding","molecular_function","false"
"O73797","involved_in","GO:0048672","positive regulation of collateral sprouting","biological_process","false"
"O73797","involved_in","GO:0007613","memory","biological_process","false"
"O73797","located_in","GO:0030425","dendrite","cellular_component","false"
"O73797","involved_in","GO:0050804","modulation of chemical synaptic transmission","biological_process","false"
"O73797","located_in","GO:0030424","axon","cellular_component","false"
"O73797","involved_in","GO:0038180","nerve growth factor signaling pathway","biological_process","false"
"O73797","located_in","GO:0005615","extracellular space","cellular_component","false"
"O73797","involved_in","GO:0048812","neuron projection morphogenesis","biological_process","false"
"O73797","located_in","GO:0008021","synaptic vesicle","cellular_component","false"
"O73797","involved_in","GO:0033138","positive regulation of peptidyl-serine phosphorylation","biological_process","false"
"O73797","enables","GO:0008083","growth factor activity","molecular_function","false"
"O73797","involved_in","GO:0007422","peripheral nervous system development","biological_process","false"
"O73797","involved_in","GO:0043524","negative regulation of neuron apoptotic process","biological_process","false"
"Q7ZV84","located_in","GO:0005929","cilium","cellular_component","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0061371","determination of heart left/right asymmetry","biological_process","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0007283","spermatogenesis","biological_process","false"
"Q7ZV84","involved_in","GO:0035082","axoneme assembly","biological_process","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0003143","embryonic heart tube morphogenesis","biological_process","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0007368","determination of left/right symmetry","biological_process","false"
"Q7ZV84","located_in","GO:0005930","axoneme","cellular_component","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0003314","heart rudiment morphogenesis","biological_process","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0003146","heart jogging","biological_process","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0048793","pronephros development","biological_process","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0001947","heart looping","biological_process","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0007369","gastrulation","biological_process","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0060027","convergent extension involved in gastrulation","biological_process","false"
"Q7ZV84","involved_in","GO:0060271","cilium assembly","biological_process","false"
"Q7ZV84","located_in","GO:0042995","cell projection","cellular_component","false"
"Q7ZV84","enables","GO:0070840","dynein complex binding","molecular_function","false"
"Q7ZV84","acts_upstream_of_or_within","GO:0003305","cell migration involved in heart jogging","biological_process","false"
"Q58EN8","located_in","GO:0005765","lysosomal membrane","cellular_component","false"
"Q58EN8","acts_upstream_of_or_within","GO:0035622","intrahepatic bile duct development","biological_process","false"
"Q58EN8","involved_in","GO:0015031","protein transport","biological_process","false"
"Q58EN8","involved_in","GO:0006886","intracellular protein transport","biological_process","false"
"Q58EN8","located_in","GO:0005768","endosome","cellular_component","false"
"Q58EN8","located_in","GO:0031902","late endosome membrane","cellular_component","false"
"Q58EN8","enables","GO:0003674","molecular_function","molecular_function","false"
"Q58EN8","part_of","GO:0033263","CORVET complex","cellular_component","false"
"Q58EN8","involved_in","GO:0016192","vesicle-mediated transport","biological_process","false"
"Q58EN8","located_in","GO:0005764","lysosome","cellular_component","false"
"Q58EN8","located_in","GO:0016020","membrane","cellular_component","false"
"Q9W7R4","enables","GO:0050839","cell adhesion molecule binding","molecular_function","false"
"Q9W7R4","acts_upstream_of_or_within","GO:0007601","visual perception","biological_process","false"
"Q9W7R4","involved_in","GO:0010976","positive regulation of neuron projection development","biological_process","false"
"Q9W7R4","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q9W7R4","located_in","GO:0030424","axon","cellular_component","false"
"Q9W7R4","located_in","GO:0042995","cell projection","cellular_component","false"
"Q9W7R4","involved_in","GO:0007165","signal transduction","biological_process","false"
"Q9W7R4","involved_in","GO:0007155","cell adhesion","biological_process","false"
"Q9W7R4","involved_in","GO:1903385","regulation of homophilic cell adhesion","biological_process","false"
"Q9W7R4","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"Q9W7R4","acts_upstream_of_or_within","GO:0070983","dendrite guidance","biological_process","false"
"Q9W7R4","located_in","GO:0016020","membrane","cellular_component","false"
"Q9W7R4","enables","GO:0046982","protein heterodimerization activity","molecular_function","false"
"Q9W7R4","located_in","GO:0043005","neuron projection","cellular_component","false"
"Q9W7R4","involved_in","GO:0030154","cell differentiation","biological_process","false"
"Q9W7R4","involved_in","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","biological_process","false"
"Q9W7R4","acts_upstream_of_or_within","GO:0031290","retinal ganglion cell axon guidance","biological_process","false"
"Q9W7R4","involved_in","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","biological_process","false"
"Q9W7R4","involved_in","GO:0048666","neuron development","biological_process","false"
"A0MGZ7","enables","GO:0017095","heparan sulfate 6-O-sulfotransferase activity","molecular_function","false"
"A0MGZ7","enables","GO:0016740","transferase activity","molecular_function","false"
"A0MGZ7","enables","GO:0070492","oligosaccharide binding","molecular_function","false"
"A0MGZ7","enables","GO:0050656","3'-phosphoadenosine 5'-phosphosulfate binding","molecular_function","false"
"A0MGZ7","located_in","GO:0016020","membrane","cellular_component","false"
"A0MGZ7","involved_in","GO:0015015","heparan sulfate proteoglycan biosynthetic process, enzymatic modification","biological_process","false"
"A0MGZ7","enables","GO:0008146","sulfotransferase activity","molecular_function","false"
"A1L1W4","located_in","GO:0005811","lipid droplet","cellular_component","false"
"A1L1W4","enables","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","molecular_function","false"
"A1L1W4","involved_in","GO:0042572","retinol metabolic process","biological_process","false"
"A1L1W4","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"A1L1W4","acts_upstream_of_or_within","GO:0002138","retinoic acid biosynthetic process","biological_process","false"
"A1L1W4","located_in","GO:0005789","endoplasmic reticulum membrane","cellular_component","false"
"A1L1W4","enables","GO:0052650","all-trans-retinol dehydrogenase (NADP+) activity","molecular_function","false"
"A1L1W4","located_in","GO:0043231","intracellular membrane-bounded organelle","cellular_component","false"
"A1L1W4","located_in","GO:0016020","membrane","cellular_component","false"
"A1L1W4","located_in","GO:0005783","endoplasmic reticulum","cellular_component","false"
"Q66I08","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q66I08","located_in","GO:0005789","endoplasmic reticulum membrane","cellular_component","false"
"Q66I08","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"Q66I08","involved_in","GO:0015721","bile acid and bile salt transport","biological_process","false"
"Q66I08","located_in","GO:0016020","membrane","cellular_component","false"
"Q66I08","enables","GO:0046982","protein heterodimerization activity","molecular_function","false"
"Q66I08","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"Q66I08","located_in","GO:0005783","endoplasmic reticulum","cellular_component","false"
"Q66I08","involved_in","GO:0006869","lipid transport","biological_process","false"
"A4IG59","located_in","GO:0005829","cytosol","cellular_component","false"
"A4IG59","located_in","GO:0055037","recycling endosome","cellular_component","false"
"A4IG59","involved_in","GO:0016197","endosomal transport","biological_process","false"
"A4IG59","located_in","GO:0031901","early endosome membrane","cellular_component","false"
"A4IG59","enables","GO:0003779","actin binding","molecular_function","false"
"A4IG59","involved_in","GO:0015031","protein transport","biological_process","false"
"A4IG59","involved_in","GO:0006887","exocytosis","biological_process","false"
"A4IG59","located_in","GO:0016020","membrane","cellular_component","false"
"A4IG59","involved_in","GO:0042147","retrograde transport, endosome to Golgi","biological_process","false"
"A4IG59","enables","GO:0043015","gamma-tubulin binding","molecular_function","false"
"A4IG59","located_in","GO:0055038","recycling endosome membrane","cellular_component","false"
"A4IG59","part_of","GO:0071203","WASH complex","cellular_component","false"
"A4IG59","involved_in","GO:0034314","Arp2/3 complex-mediated actin nucleation","biological_process","false"
"A4IG59","involved_in","GO:0032456","endocytic recycling","biological_process","false"
"A4IG59","located_in","GO:0005768","endosome","cellular_component","false"
"A4IG59","located_in","GO:0005769","early endosome","cellular_component","false"
"A4IG59","enables","GO:0043014","alpha-tubulin binding","molecular_function","false"
"Q502M5","enables","GO:0003729","mRNA binding","molecular_function","false"
"Q502M5","involved_in","GO:0031087","deadenylation-independent decapping of nuclear-transcribed mRNA","biological_process","false"
"Q502M5","located_in","GO:0000932","P-body","cellular_component","false"
"Q502M5","involved_in","GO:0033962","P-body assembly","biological_process","false"
"Q502M5","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q502M5","enables","GO:0003723","RNA binding","molecular_function","false"
"Q1LUT1","located_in","GO:0000932","P-body","cellular_component","false"
"Q1LUT1","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q1LUT1","involved_in","GO:0031087","deadenylation-independent decapping of nuclear-transcribed mRNA","biological_process","false"
"Q1LUT1","located_in","GO:0005634","nucleus","cellular_component","false"
"O13034","acts_upstream_of_or_within","GO:0048534","hematopoietic or lymphoid organ development","biological_process","false"
"O13034","part_of","GO:1905347","endodeoxyribonuclease complex","cellular_component","false"
"O13034","enables","GO:0005515","protein binding","molecular_function","false"
"O13034","acts_upstream_of_or_within","GO:0065004","protein-DNA complex assembly","biological_process","false"
"O13034","enables","GO:0003682","chromatin binding","molecular_function","false"
"O13034","enables","GO:0035064","methylated histone binding","molecular_function","false"
"O13034","contributes_to","GO:1990238","double-stranded DNA endonuclease activity","molecular_function","false"
"O13034","acts_upstream_of_or_within","GO:0033152","immunoglobulin V(D)J recombination","biological_process","false"
"O13034","acts_upstream_of_or_within","GO:0048538","thymus development","biological_process","false"
"O13034","enables","GO:0035091","phosphatidylinositol binding","molecular_function","false"
"O13034","involved_in","GO:0033077","T cell differentiation in thymus","biological_process","false"
"O13034","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"O13034","located_in","GO:0005634","nucleus","cellular_component","false"
"O13034","part_of","GO:0097519","DNA recombinase complex","cellular_component","false"
"O13034","enables","GO:0003677","DNA binding","molecular_function","false"
"O13034","acts_upstream_of_or_within","GO:0030098","lymphocyte differentiation","biological_process","false"
"O13034","involved_in","GO:0006310","DNA recombination","biological_process","false"
"O13034","involved_in","GO:0030183","B cell differentiation","biological_process","false"
"O13034","enables","GO:0046872","metal ion binding","molecular_function","false"
"O13034","acts_upstream_of_or_within","GO:0030217","T cell differentiation","biological_process","false"
"O13034","enables","GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","molecular_function","false"
"O13034","involved_in","GO:0006325","chromatin organization","biological_process","false"
"O13034","enables","GO:0008270","zinc ion binding","molecular_function","false"
"O13034","enables","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","molecular_function","false"
"O13034","involved_in","GO:0033151","V(D)J recombination","biological_process","false"
"O13034","enables","GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","molecular_function","false"
"O13034","enables","GO:0043325","phosphatidylinositol-3,4-bisphosphate binding","molecular_function","false"
"Q6NYY4","located_in","GO:0005634","nucleus","cellular_component","false"
"Q6NYY4","involved_in","GO:0006335","DNA replication-dependent chromatin assembly","biological_process","false"
"Q6NYY4","involved_in","GO:0006325","chromatin organization","biological_process","false"
"Q6NYY4","enables","GO:0042393","histone binding","molecular_function","false"
"Q6DG36","acts_upstream_of_or_within","GO:0010043","response to zinc ion","biological_process","false"
"Q6DG36","located_in","GO:0030667","secretory granule membrane","cellular_component","false"
"Q6DG36","located_in","GO:0030658","transport vesicle membrane","cellular_component","false"
"Q6DG36","located_in","GO:0031410","cytoplasmic vesicle","cellular_component","false"
"Q6DG36","located_in","GO:0000139","Golgi membrane","cellular_component","false"
"Q6DG36","involved_in","GO:0062111","zinc ion import into organelle","biological_process","false"
"Q6DG36","located_in","GO:0016020","membrane","cellular_component","false"
"Q6DG36","enables","GO:0008324","monoatomic cation transmembrane transporter activity","molecular_function","false"
"Q6DG36","involved_in","GO:0006829","zinc ion transport","biological_process","false"
"Q6DG36","enables","GO:0005385","zinc ion transmembrane transporter activity","molecular_function","false"
"Q6DG36","located_in","GO:0005794","Golgi apparatus","cellular_component","false"
"Q6DG36","located_in","GO:0012507","ER to Golgi transport vesicle membrane","cellular_component","false"
"Q6DG36","located_in","GO:0032580","Golgi cisterna membrane","cellular_component","false"
"Q6DG36","enables","GO:0015297","antiporter activity","molecular_function","false"
"Q6DG36","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q6DG36","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"Q6DG36","involved_in","GO:0006812","monoatomic cation transport","biological_process","false"
"Q6DG36","acts_upstream_of_positive_effect","GO:0006506","GPI anchor biosynthetic process","biological_process","false"
"Q6DG36","enables","GO:0140826","zinc:proton antiporter activity","molecular_function","false"
"Q6DG36","located_in","GO:1990674","Golgi cis cisterna membrane","cellular_component","false"
"Q6DG36","involved_in","GO:1904257","zinc ion import into Golgi lumen","biological_process","false"
"Q6DG36","located_in","GO:0005789","endoplasmic reticulum membrane","cellular_component","false"
"Q6DG36","involved_in","GO:0006882","intracellular zinc ion homeostasis","biological_process","false"
"Q6DG36","located_in","GO:0032588","trans-Golgi network membrane","cellular_component","false"
"Q6DG36","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"Q6P0D1","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"Q6P0D1","enables","GO:0008324","monoatomic cation transmembrane transporter activity","molecular_function","false"
"Q6P0D1","located_in","GO:0016020","membrane","cellular_component","false"
"Q6P0D1","located_in","GO:0005794","Golgi apparatus","cellular_component","false"
"Q6P0D1","located_in","GO:0032588","trans-Golgi network membrane","cellular_component","false"
